Linux 3.10.0-229.el7.x86_64 (pgxl) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:13:22 PM     all      5.24      0.00     12.98      0.08      0.01     81.69
02:14:22 PM     all      0.12      0.00      0.26      0.00      0.00     99.62
02:15:22 PM     all      0.10      0.00      0.26      0.00      0.00     99.63
02:16:22 PM     all      1.08      0.00      0.25      0.00      0.00     98.66
02:17:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
02:18:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.63
02:19:22 PM     all      0.10      0.00      0.26      0.00      0.00     99.63
02:20:22 PM     all      0.14      0.00      0.26      0.00      0.00     99.60
02:21:22 PM     all      0.11      0.00      0.25      0.00      0.00     99.63
02:22:22 PM     all      0.11      0.00      0.25      0.00      0.00     99.63
02:23:22 PM     all      0.15      0.00      0.29      0.00      0.00     99.56
02:24:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
02:25:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.63
02:26:22 PM     all      0.13      0.00      0.24      0.00      0.00     99.62
02:27:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.63
02:28:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.63
02:29:22 PM     all      0.11      0.00      0.25      0.00      0.00     99.64
02:30:22 PM     all      0.12      0.00      0.26      0.00      0.00     99.61
02:31:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
02:32:22 PM     all      0.13      0.00      0.27      0.00      0.02     99.57
02:33:22 PM     all      0.11      0.00      0.24      0.00      0.00     99.64
02:34:22 PM     all      0.11      0.00      0.25      0.00      0.00     99.64
02:35:22 PM     all      0.10      0.00      0.25      0.01      0.00     99.63
02:36:22 PM     all      0.11      0.00      0.23      0.00      0.00     99.66
02:37:22 PM     all      0.12      0.00      0.23      0.00      0.00     99.65
02:38:22 PM     all      0.11      0.00      0.23      0.00      0.00     99.66
02:39:22 PM     all      0.11      0.00      0.23      0.00      0.00     99.65
02:40:22 PM     all      0.13      0.00      0.23      0.00      0.00     99.65
02:41:22 PM     all      0.11      0.00      0.24      0.00      0.00     99.65
02:42:22 PM     all      0.13      0.00      0.28      0.01      0.00     99.58
02:43:22 PM     all      0.10      0.00      0.23      0.00      0.00     99.66
02:44:22 PM     all      0.12      0.00      0.21      0.00      0.00     99.66
02:45:22 PM     all      0.12      0.00      0.23      0.00      0.00     99.65
02:46:22 PM     all      0.12      0.00      0.22      0.01      0.00     99.65
02:47:22 PM     all      0.12      0.00      0.23      0.00      0.00     99.65
02:48:22 PM     all      0.11      0.00      0.22      0.00      0.00     99.66
02:49:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
02:50:22 PM     all      0.11      0.00      0.25      0.00      0.00     99.63
02:51:22 PM     all      0.11      0.00      0.23      0.00      0.00     99.66
02:52:22 PM     all      0.13      0.00      0.23      0.00      0.00     99.63
02:53:22 PM     all      0.12      0.00      0.23      0.00      0.00     99.65
02:54:22 PM     all      0.12      0.00      0.24      0.00      0.00     99.63
02:55:22 PM     all      0.11      0.00      0.24      0.00      0.00     99.65
02:56:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.63
02:57:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
02:58:22 PM     all      0.13      0.00      0.23      0.00      0.00     99.64
02:59:22 PM     all      0.11      0.00      0.26      0.00      0.00     99.62
03:00:22 PM     all      0.26      0.00      0.25      0.00      0.00     99.48
03:01:22 PM     all      0.13      0.00      0.26      0.00      0.00     99.61
03:02:22 PM     all      0.11      0.00      0.24      0.00      0.00     99.64
03:03:22 PM     all      0.24      0.00      0.27      0.00      0.00     99.49
03:04:22 PM     all      0.11      0.00      0.25      0.00      0.00     99.64
03:05:22 PM     all      0.13      0.00      0.24      0.00      0.00     99.62
03:06:22 PM     all      0.13      0.00      0.25      0.00      0.00     99.63
03:07:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
03:08:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
03:09:22 PM     all      0.12      0.00      0.24      0.00      0.00     99.64
03:10:22 PM     all      0.13      0.00      0.25      0.00      0.00     99.61
03:11:22 PM     all      0.14      0.00      0.25      0.00      0.00     99.61
03:12:22 PM     all     12.21      0.00      0.92      0.00      0.02     86.85
03:13:22 PM     all      2.24      0.00      0.41      0.00      0.00     97.34
03:14:22 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
03:15:22 PM     all      0.12      0.00      0.26      0.00      0.00     99.62
03:16:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
03:17:22 PM     all      0.30      0.00      0.26      0.00      0.00     99.43
03:18:22 PM     all      0.12      0.00      0.24      0.01      0.00     99.63
03:19:22 PM     all      0.12      0.00      0.26      0.00      0.00     99.61
03:20:22 PM     all      0.12      0.00      0.28      0.00      0.00     99.60
03:21:22 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
03:22:22 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
03:23:22 PM     all      6.60      0.00      1.59      0.00      0.02     91.79
03:24:22 PM     all      0.13      0.00      0.26      0.00      0.00     99.60
03:25:22 PM     all      0.12      0.00      0.26      0.00      0.00     99.61
03:26:22 PM     all      0.11      0.00      0.25      0.00      0.00     99.62
03:27:22 PM     all      0.11      0.00      0.28      0.00      0.00     99.61
03:28:22 PM     all      0.13      0.00      0.25      0.00      0.00     99.61
03:29:22 PM     all      0.13      0.00      0.28      0.01      0.00     99.58
03:30:22 PM     all      0.16      0.00      0.32      0.02      0.00     99.50
