# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
pgxl;60;1440180802;xvda;19.47;27.23;3208.63;166.23;0.57;29.15;0.33;0.64
pgxl;60;1440180802;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440180862;xvda;7.32;0.00;100.25;13.70;0.02;2.49;0.09;0.06
pgxl;60;1440180862;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440180922;xvda;4.45;0.00;69.47;15.61;0.01;2.22;0.12;0.05
pgxl;60;1440180922;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440180982;xvda;4.63;0.00;77.27;16.68;0.01;2.18;0.14;0.06
pgxl;60;1440180982;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181042;xvda;4.87;0.00;84.40;17.34;0.01;2.31;0.11;0.05
pgxl;60;1440181042;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181102;xvda;4.35;0.00;79.50;18.28;0.01;1.96;0.11;0.05
pgxl;60;1440181102;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181162;xvda;5.97;0.00;92.60;15.52;0.01;2.44;0.10;0.06
pgxl;60;1440181162;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181222;xvda;5.75;0.00;88.23;15.34;0.01;2.38;0.08;0.05
pgxl;60;1440181222;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181282;xvda;7.25;0.00;120.55;16.63;0.02;2.45;0.08;0.05
pgxl;60;1440181282;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181342;xvda;4.85;0.00;70.30;14.49;0.01;2.23;0.10;0.05
pgxl;60;1440181342;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181402;xvda;4.40;0.00;80.52;18.30;0.01;1.85;0.12;0.05
pgxl;60;1440181402;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181462;xvda;7.65;0.00;105.80;13.83;0.02;2.75;0.08;0.06
pgxl;60;1440181462;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181522;xvda;4.80;0.00;93.55;19.49;0.01;1.74;0.07;0.04
pgxl;60;1440181522;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181582;xvda;4.87;0.00;95.70;19.66;0.01;1.74;0.09;0.04
pgxl;60;1440181582;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181642;xvda;4.83;0.00;90.00;18.62;0.01;1.73;0.09;0.04
pgxl;60;1440181642;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181702;xvda;4.03;0.00;80.48;19.95;0.01;2.00;0.10;0.04
pgxl;60;1440181702;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181762;xvda;6.58;0.00;107.97;16.40;0.02;2.59;0.08;0.05
pgxl;60;1440181762;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181822;xvda;6.88;0.00;107.90;15.68;0.02;2.66;0.08;0.06
pgxl;60;1440181822;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181882;xvda;5.75;0.00;100.02;17.39;0.01;2.16;0.08;0.04
pgxl;60;1440181882;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440181942;xvda;5.13;0.00;92.82;18.08;0.01;1.79;0.09;0.05
pgxl;60;1440181942;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440182002;xvda;7.02;0.00;201.43;28.71;0.02;3.26;0.09;0.06
pgxl;60;1440182002;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440182062;xvda;7.32;0.00;230.43;31.49;0.03;4.21;0.11;0.08
pgxl;60;1440182062;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440182122;xvda;7.10;0.00;228.85;32.23;0.03;3.97;0.12;0.08
