# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl;60;1440180802;533652;30454168;98.28;0;29744020;5022208;16.21;1829804;28022784;776
pgxl;60;1440180862;528676;30459144;98.29;0;29746140;5033296;16.24;1833972;28023488;792
pgxl;60;1440180922;527012;30460808;98.30;0;29747044;5033868;16.24;1835188;28023360;824
pgxl;60;1440180982;523596;30464224;98.31;0;29748332;5034552;16.25;1839120;28023404;744
pgxl;60;1440181042;521956;30465864;98.32;0;29749520;5034700;16.25;1840128;28023476;760
pgxl;60;1440181102;520928;30466892;98.32;0;29750812;5034700;16.25;1841492;28023452;940
pgxl;60;1440181162;515424;30472396;98.34;0;29751948;5034700;16.25;1846680;28023552;804
pgxl;60;1440181222;514124;30473696;98.34;0;29753080;5034700;16.25;1847872;28023468;824
pgxl;60;1440181282;512384;30475436;98.35;0;29754328;5034704;16.25;1849072;28023528;0
pgxl;60;1440181342;511824;30475996;98.35;0;29755548;5034700;16.25;1850360;28023576;952
pgxl;60;1440181402;508272;30479548;98.36;0;29756720;5034700;16.25;1853620;28023492;924
pgxl;60;1440181462;506780;30481040;98.36;0;29757880;5034700;16.25;1854996;28023524;956
pgxl;60;1440181522;503496;30484324;98.38;0;29759096;5038676;16.26;1857176;28023580;952
pgxl;60;1440181582;504692;30483128;98.37;0;29760344;5034764;16.25;1857500;28023644;968
pgxl;60;1440181642;502980;30484840;98.38;0;29761320;5034828;16.25;1859008;28023476;788
pgxl;60;1440181702;502188;30485632;98.38;0;29762628;5034832;16.25;1859900;28023660;936
pgxl;60;1440181762;500624;30487196;98.38;0;29763880;5034832;16.25;1861332;28023716;968
pgxl;60;1440181822;499164;30488656;98.39;0;29765060;5034828;16.25;1862736;28023660;960
pgxl;60;1440181882;497824;30489996;98.39;0;29766192;5034832;16.25;1863816;28023652;928
pgxl;60;1440181942;496604;30491216;98.40;0;29768420;5033512;16.24;1866484;28022772;1964
pgxl;60;1440182002;491628;30496192;98.41;0;29773128;5033508;16.24;1871300;28022968;2696
pgxl;60;1440182062;486220;30501600;98.43;0;29777844;5033508;16.24;1875916;28023196;2728
pgxl;60;1440182122;481536;30506284;98.45;0;29782708;5033512;16.24;1880376;28023576;2704
