# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl;60;1440180802;837.92;0.00;-945.85
pgxl;60;1440180862;-20.73;0.00;8.83
pgxl;60;1440180922;-6.93;0.00;3.77
pgxl;60;1440180982;-14.23;0.00;5.37
pgxl;60;1440181042;-6.83;0.00;4.95
pgxl;60;1440181102;-4.28;0.00;5.38
pgxl;60;1440181162;-22.93;0.00;4.73
pgxl;60;1440181222;-5.42;0.00;4.72
pgxl;60;1440181282;-7.25;0.00;5.20
pgxl;60;1440181342;-2.33;0.00;5.08
pgxl;60;1440181402;-14.80;0.00;4.88
pgxl;60;1440181462;-6.22;0.00;4.83
pgxl;60;1440181522;-13.68;0.00;5.07
pgxl;60;1440181582;4.98;0.00;5.20
pgxl;60;1440181642;-7.13;0.00;4.07
pgxl;60;1440181702;-3.30;0.00;5.45
pgxl;60;1440181762;-6.52;0.00;5.22
pgxl;60;1440181822;-6.08;0.00;4.92
pgxl;60;1440181882;-5.58;0.00;4.72
pgxl;60;1440181942;-5.08;0.00;9.28
pgxl;60;1440182002;-20.73;0.00;19.62
pgxl;60;1440182062;-22.53;0.00;19.65
pgxl;60;1440182122;-19.52;0.00;20.27
pgxl;60;1440182182;-20.93;0.00;19.62
pgxl;60;1440182242;-18.53;0.00;19.93
pgxl;60;1440182302;-20.88;0.00;19.55
pgxl;60;1440182362;-23.00;0.00;19.67
pgxl;60;1440182422;-18.17;0.00;19.93
pgxl;60;1440182482;-19.43;0.00;19.95
pgxl;60;1440182542;-35.75;0.00;19.28
pgxl;60;1440182602;-23.85;0.00;19.98
pgxl;60;1440182662;-21.17;0.00;18.68
pgxl;60;1440182722;-12.68;0.00;20.70
pgxl;60;1440182782;-28.13;0.00;22.00
pgxl;60;1440182842;-19.48;0.00;19.83
pgxl;60;1440182902;-19.97;0.00;19.50
pgxl;60;1440182962;-13.55;0.00;17.67
pgxl;60;1440183022;-14.30;0.00;15.37
pgxl;60;1440183082;-17.27;0.00;15.33
pgxl;60;1440183142;-15.45;0.00;14.73
pgxl;60;1440183202;-10.68;0.00;9.57
pgxl;60;1440183262;-9.63;0.00;10.62
pgxl;60;1440183322;-11.57;0.00;10.47
pgxl;60;1440183382;-10.72;0.00;9.82
pgxl;60;1440183442;-14.42;0.00;11.62
pgxl;60;1440183502;-13.83;0.00;11.72
pgxl;60;1440183562;-11.57;0.00;11.88
pgxl;60;1440183622;-9.70;0.00;10.68
pgxl;60;1440183682;-10.70;0.00;11.25
pgxl;60;1440183742;-11.23;0.00;7.62
pgxl;60;1440183802;-7.05;0.00;5.18
pgxl;60;1440183862;-5.05;0.00;4.20
pgxl;60;1440183922;1.32;0.00;4.28
pgxl;60;1440183982;-3.58;0.00;3.37
pgxl;60;1440184042;-4.63;0.00;3.97
pgxl;60;1440184102;-4.68;0.00;4.17
pgxl;60;1440184162;-2.88;0.00;3.92
pgxl;60;1440184222;-5.82;0.00;4.32
pgxl;60;1440184282;-11.03;0.00;3.58
pgxl;60;1440184342;-547.92;0.00;-2775.12
pgxl;60;1440184402;3862.63;0.00;-532.33
pgxl;60;1440184462;-3.45;0.00;4.02
pgxl;60;1440184522;-6.90;0.00;2.97
pgxl;60;1440184582;1.20;0.00;3.68
pgxl;60;1440184642;-27.00;0.00;17.77
pgxl;60;1440184702;-4.20;0.00;3.88
pgxl;60;1440184762;-0.43;0.00;3.47
pgxl;60;1440184822;-79.95;0.00;7.22
pgxl;60;1440184882;-4.23;0.00;3.68
pgxl;60;1440184942;-28.62;0.00;3.35
pgxl;60;1440185002;8080.40;0.00;-7971.82
pgxl;60;1440185062;-297.23;0.00;3.32
pgxl;60;1440185122;-51.52;0.00;3.57
pgxl;60;1440185182;-4.08;0.00;3.18
pgxl;60;1440185242;-5.17;0.00;3.65
pgxl;60;1440185302;-98.55;0.00;4.08
pgxl;60;1440185362;-21.27;0.00;5.17
pgxl;60;1440185422;-9.13;0.00;3.63
