# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl8;60;1440180802;1085348;29902472;96.50;0;28970740;10268476;33.14;22724632;6362440;535432
pgxl8;60;1440180862;235316;30752504;99.24;0;29371344;10705960;34.55;11859264;18061696;1952
pgxl8;60;1440180922;222188;30765632;99.28;0;29367288;10707256;34.55;11399552;18519184;167892
pgxl8;60;1440180982;208304;30779516;99.33;0;29415352;10549072;34.04;10678580;19067476;122232
pgxl8;60;1440181042;227992;30759828;99.26;0;29423488;10578284;34.14;10694888;19073864;15088
pgxl8;60;1440181102;230592;30757228;99.26;0;29404432;10582312;34.15;10699300;19065212;15552
pgxl8;60;1440181162;226096;30761724;99.27;0;29356300;10611936;34.25;10698844;19039436;2776
pgxl8;60;1440181222;243400;30744420;99.21;0;29298632;10629032;34.30;10683368;19009444;176
pgxl8;60;1440181282;233148;30754672;99.25;0;29293096;10638000;34.33;10714884;18985176;88
pgxl8;60;1440181342;232244;30755576;99.25;0;29259124;10671984;34.44;10700148;18992784;116
pgxl8;60;1440181402;222916;30764904;99.28;0;29251040;10691136;34.50;10705292;18992628;56
pgxl8;60;1440181462;222512;30765308;99.28;0;29235908;10703108;34.54;10713936;18984652;112
pgxl8;60;1440181522;232088;30755732;99.25;0;29210688;10712240;34.57;10717468;18971052;304
pgxl8;60;1440181582;239744;30748076;99.23;0;29191356;10729592;34.63;10719824;18960676;80
pgxl8;60;1440181642;233588;30754232;99.25;0;29180936;10730540;34.63;10730736;18955556;224
pgxl8;60;1440181702;221840;30765980;99.28;0;29180604;10747744;34.68;10745924;18951656;160
pgxl8;60;1440181762;244360;30743460;99.21;0;29146748;10789516;34.82;10742256;18932932;352
pgxl8;60;1440181822;213012;30774808;99.31;0;29161984;10790328;34.82;10794916;18911332;336
pgxl8;60;1440181882;237588;30750232;99.23;0;29123532;10811644;34.89;10783192;18897164;176
pgxl8;60;1440181942;228528;30759292;99.26;0;28329468;12172796;39.28;13727236;15549248;516
pgxl8;60;1440182002;341832;30645988;98.90;0;26473596;12204116;39.38;12818380;14617788;1736
pgxl8;60;1440182062;332476;30655344;98.93;0;25550184;12205688;39.39;12387460;14127604;832
pgxl8;60;1440182122;299232;30688588;99.03;0;25064224;12204888;39.39;12336860;13692680;296
pgxl8;60;1440182182;282912;30704908;99.09;0;24803788;12203384;39.38;12521220;13247568;864
pgxl8;60;1440182242;345260;30642560;98.89;0;24574372;12204104;39.38;12642532;12897476;648
pgxl8;60;1440182302;363744;30624076;98.83;0;24496280;12204016;39.38;12680844;12780612;248
pgxl8;60;1440182362;362772;30625048;98.83;0;24449308;12201532;39.38;12838048;12578300;768
pgxl8;60;1440182422;442440;30545380;98.57;0;24341360;12201768;39.38;12831084;12476208;456
pgxl8;60;1440182482;411144;30576676;98.67;0;24351796;12201456;39.38;12896604;12420648;256
pgxl8;60;1440182542;339460;30648360;98.90;0;24413212;12204552;39.38;12992432;12386828;1328
pgxl8;60;1440182602;334984;30652836;98.92;0;24415312;12204088;39.38;13231728;12149612;832
pgxl8;60;1440182662;388348;30599472;98.75;0;24361616;12192936;39.35;13500256;11826532;432
pgxl8;60;1440182722;346552;30641268;98.88;0;24407780;12205808;39.39;13900288;11473332;1360
pgxl8;60;1440182782;351160;30636660;98.87;0;24419576;12203816;39.38;14112568;11271988;1176
pgxl8;60;1440182842;336828;30650992;98.91;0;24437764;12198888;39.37;14400648;11002724;744
pgxl8;60;1440182902;324332;30663488;98.95;0;24452856;12194624;39.35;14802972;10615800;792
pgxl8;60;1440182962;367476;30620344;98.81;0;24795644;12099748;39.05;20100112;5654992;1876
pgxl8;60;1440183022;313932;30673888;98.99;0;24799896;12099476;39.05;19970736;5788412;96
pgxl8;60;1440183082;329048;30658772;98.94;0;24743808;12099204;39.05;19629464;6073764;56
pgxl8;60;1440183142;231132;30756688;99.25;0;24381900;12549516;40.50;16545824;9247280;145700
