Linux 3.10.0-229.el7.x86_64 (pgxl8) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:13:22 PM     all      4.83      0.00      3.61      3.98      0.04     87.54
02:14:22 PM     all      8.69      0.00      2.25     29.20      0.10     59.76
02:15:22 PM     all     76.20      0.00      7.33      0.55      0.08     15.84
02:16:22 PM     all      7.45      0.00      4.54     48.46      0.63     38.93
02:17:22 PM     all      3.93      0.00      3.70     48.98      0.66     42.72
02:18:22 PM     all      1.95      0.00      1.71     18.84      0.39     77.11
02:19:22 PM     all      2.10      0.00      1.91     12.41      0.40     83.19
02:20:22 PM     all      1.57      0.00      1.51      6.56      0.30     90.07
02:21:22 PM     all      1.91      0.00      1.66      4.99      0.28     91.16
02:22:22 PM     all      2.35      0.00      2.07      5.56      0.32     89.69
02:23:22 PM     all      1.91      0.00      1.57      3.68      0.27     92.58
02:24:22 PM     all      2.38      0.00      1.90      5.05      0.31     90.36
02:25:22 PM     all      1.65      0.00      1.51      3.90      0.32     92.62
02:26:22 PM     all      1.47      0.00      1.36      2.61      0.27     94.29
02:27:22 PM     all      1.99      0.00      1.63      3.17      0.33     92.88
02:28:22 PM     all      1.43      0.00      1.32      1.69      0.27     95.29
02:29:22 PM     all      1.43      0.00      1.28      1.32      0.27     95.70
02:30:22 PM     all      1.97      0.00      1.54      1.44      0.32     94.74
02:31:22 PM     all      1.54      0.00      1.36      1.01      0.28     95.81
02:32:22 PM     all     11.38      0.00      4.11      0.94      0.25     83.33
02:33:22 PM     all     77.82      0.00     17.59      0.42      0.03      4.14
02:34:22 PM     all     74.33      0.00     17.42      0.94      0.06      7.26
02:35:22 PM     all     74.73      0.00     18.62      0.85      0.05      5.75
02:36:22 PM     all     75.62      0.00     15.27      0.86      0.06      8.19
02:37:22 PM     all     76.53      0.00     15.50      0.59      0.05      7.33
02:38:22 PM     all     76.47      0.00     15.91      0.70      0.04      6.88
02:39:22 PM     all     78.16      0.00     15.26      0.63      0.04      5.91
02:40:22 PM     all     79.26      0.00     15.18      1.11      0.04      4.41
02:41:22 PM     all     77.49      0.00     15.15      0.61      0.04      6.70
02:42:22 PM     all     75.95      0.00     14.70      0.49      0.05      8.81
02:43:22 PM     all     77.10      0.00     14.66      0.23      0.04      7.97
02:44:22 PM     all     76.76      0.00     14.46      0.15      0.04      8.58
02:45:22 PM     all     77.60      0.00     14.74      0.22      0.04      7.41
02:46:22 PM     all     76.56      0.00     14.59      0.27      0.05      8.53
02:47:22 PM     all     76.49      0.00     14.45      0.22      0.04      8.79
02:48:22 PM     all     77.27      0.00     14.56      0.14      0.04      7.99
02:49:22 PM     all     53.55      0.00     13.96      3.42      0.07     28.99
02:50:22 PM     all     57.36      0.00     16.54      0.08      0.14     25.88
02:51:22 PM     all     57.31      0.00     16.43      0.11      0.15     26.00
02:52:22 PM     all     40.84      0.00     12.13      9.86      0.12     37.05
02:53:22 PM     all      2.90      0.00      1.71     37.68      0.03     57.68
02:54:22 PM     all      9.09      0.00      2.33     27.67      0.09     60.82
02:55:22 PM     all     30.20      0.00      2.45     16.40      0.04     50.90
02:56:22 PM     all      9.87      0.00      7.68     25.49      0.05     56.91
02:57:22 PM     all     11.49      0.00      4.80     29.22      0.29     54.21
02:58:22 PM     all      3.40      0.00      3.19     22.79      0.48     70.14
02:59:22 PM     all      1.61      0.00      1.35     36.98      0.04     60.02
03:00:22 PM     all      3.58      0.00      1.61     34.70      0.05     60.06
03:01:22 PM     all      4.00      0.00      2.16     31.75      0.13     61.96
03:02:22 PM     all      8.16      0.00      5.96     28.76      0.11     57.00
03:03:22 PM     all      9.16      0.00      2.95     12.83      0.06     74.99
03:04:22 PM     all     14.40      0.00      1.47      0.05      0.05     84.03
03:05:22 PM     all     21.45      0.00      1.73     11.72      0.03     65.07
03:06:22 PM     all      0.10      0.00      0.34     24.57      0.14     74.85
03:07:22 PM     all      0.05      0.00      0.19     23.52      0.16     76.08
03:08:22 PM     all      7.91      0.00      1.37     23.83      0.14     66.76
03:09:22 PM     all      1.45      0.00      0.56      6.35      0.05     91.61
