# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl8;60;1440180802;0.00;0.00
pgxl8;60;1440180862;0.00;0.00
pgxl8;60;1440180922;0.00;0.00
pgxl8;60;1440180982;0.00;0.00
pgxl8;60;1440181042;0.00;0.00
pgxl8;60;1440181102;0.00;0.00
pgxl8;60;1440181162;0.00;0.00
pgxl8;60;1440181222;0.00;0.00
pgxl8;60;1440181282;0.00;0.00
pgxl8;60;1440181342;0.00;0.00
pgxl8;60;1440181402;0.00;0.00
pgxl8;60;1440181462;0.00;0.00
pgxl8;60;1440181522;0.00;0.00
pgxl8;60;1440181582;0.00;0.00
pgxl8;60;1440181642;0.00;0.00
pgxl8;60;1440181702;0.00;0.00
pgxl8;60;1440181762;0.00;0.00
pgxl8;60;1440181822;0.00;0.00
pgxl8;60;1440181882;0.00;0.00
pgxl8;60;1440181942;0.00;0.00
pgxl8;60;1440182002;0.00;0.00
pgxl8;60;1440182062;0.00;0.00
pgxl8;60;1440182122;0.00;0.00
pgxl8;60;1440182182;0.00;0.00
pgxl8;60;1440182242;0.00;0.00
pgxl8;60;1440182302;0.00;0.00
pgxl8;60;1440182362;0.00;0.00
pgxl8;60;1440182422;0.00;0.00
pgxl8;60;1440182482;0.00;0.00
pgxl8;60;1440182542;0.00;0.00
pgxl8;60;1440182602;0.00;0.00
pgxl8;60;1440182662;0.00;0.00
pgxl8;60;1440182722;0.00;0.00
pgxl8;60;1440182782;0.00;0.00
pgxl8;60;1440182842;0.00;0.00
pgxl8;60;1440182902;0.00;0.00
pgxl8;60;1440182962;0.00;0.00
pgxl8;60;1440183022;0.00;0.00
pgxl8;60;1440183082;0.00;0.00
pgxl8;60;1440183142;0.00;0.00
pgxl8;60;1440183202;0.00;0.00
pgxl8;60;1440183262;0.00;0.00
pgxl8;60;1440183322;0.00;0.00
pgxl8;60;1440183382;0.00;0.00
pgxl8;60;1440183442;0.00;0.00
pgxl8;60;1440183502;0.00;0.00
pgxl8;60;1440183562;0.00;0.00
pgxl8;60;1440183622;0.00;0.00
pgxl8;60;1440183682;0.00;0.00
pgxl8;60;1440183742;0.00;0.00
pgxl8;60;1440183802;0.00;0.00
pgxl8;60;1440183862;0.00;0.00
pgxl8;60;1440183922;0.00;0.00
pgxl8;60;1440183982;0.00;0.00
pgxl8;60;1440184042;0.00;0.00
pgxl8;60;1440184102;0.00;0.00
pgxl8;60;1440184162;0.00;0.00
pgxl8;60;1440184222;0.00;0.00
pgxl8;60;1440184282;0.00;0.00
pgxl8;60;1440184342;0.00;0.00
pgxl8;60;1440184402;0.00;0.00
pgxl8;60;1440184462;0.00;0.00
pgxl8;60;1440184522;0.00;0.00
pgxl8;60;1440184582;0.00;0.00
pgxl8;60;1440184642;0.00;0.00
pgxl8;60;1440184702;0.00;0.00
pgxl8;60;1440184762;0.00;0.00
pgxl8;60;1440184822;0.00;0.00
pgxl8;60;1440184882;0.00;0.00
pgxl8;60;1440184942;0.00;0.00
pgxl8;60;1440185002;0.00;0.00
pgxl8;60;1440185062;0.00;0.00
pgxl8;60;1440185122;0.00;0.00
pgxl8;60;1440185182;0.00;0.00
pgxl8;60;1440185242;0.00;0.00
pgxl8;60;1440185302;0.00;0.00
pgxl8;60;1440185362;0.00;0.00
pgxl8;60;1440185422;0.00;0.00
