# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl3;60;1440180802;1071608;29916212;96.54;0;28961148;10247880;33.07;22632096;6444168;348632
pgxl3;60;1440180862;236636;30751184;99.24;0;29351992;10685904;34.48;11826812;18074748;50944
pgxl3;60;1440180922;242588;30745232;99.22;0;29333492;10686400;34.49;11372096;18512336;64
pgxl3;60;1440180982;238904;30748916;99.23;0;29372540;10529184;33.98;10635280;19067548;21636
pgxl3;60;1440181042;217568;30770252;99.30;0;29404180;10557160;34.07;10674588;19076176;13872
pgxl3;60;1440181102;234244;30753576;99.24;0;29373004;10558248;34.07;10663284;19067528;8480
pgxl3;60;1440181162;218024;30769796;99.30;0;29325124;10588008;34.17;10665308;19039584;2352
pgxl3;60;1440181222;216832;30770988;99.30;0;29301824;10605208;34.22;10666552;19027464;260
pgxl3;60;1440181282;239152;30748668;99.23;0;29270488;10606016;34.23;10658696;19013932;104
pgxl3;60;1440181342;240036;30747784;99.23;0;29228900;10647776;34.36;10666312;18993408;80
pgxl3;60;1440181402;243364;30744456;99.21;0;29211940;10665080;34.42;10670228;18984464;56
pgxl3;60;1440181462;228912;30758908;99.26;0;29211576;10674280;34.45;10681160;18987900;168
pgxl3;60;1440181522;218748;30769072;99.29;0;29207996;10683288;34.48;10690232;18989332;112
pgxl3;60;1440181582;245844;30741976;99.21;0;29168668;10700488;34.53;10687400;18964188;512
pgxl3;60;1440181642;228164;30759656;99.26;0;29173340;10701436;34.53;10701444;18969164;512
pgxl3;60;1440181702;211048;30776772;99.32;0;29176788;10718504;34.59;10732456;18955100;16
pgxl3;60;1440181762;234280;30753540;99.24;0;29141488;10760280;34.72;10714880;18949168;376
pgxl3;60;1440181822;209700;30778120;99.32;0;29151212;10761416;34.73;10741088;18946604;1052
pgxl3;60;1440181882;229292;30758528;99.26;0;29118152;10778560;34.78;10749132;18918700;120
pgxl3;60;1440181942;232872;30754948;99.25;0;28315788;12170196;39.27;13903996;15363032;216
pgxl3;60;1440182002;243892;30743928;99.21;0;26564524;12180536;39.31;13048912;14475004;80
pgxl3;60;1440182062;282032;30705788;99.09;0;25598888;12182004;39.31;12585700;13974288;400
pgxl3;60;1440182122;300140;30687680;99.03;0;25059560;12181228;39.31;12411144;13609872;144
pgxl3;60;1440182182;364164;30623656;98.82;0;24705276;12179612;39.30;12447132;13219556;1096
pgxl3;60;1440182242;309320;30678500;99.00;0;24590248;12179900;39.31;12616128;12935624;136
pgxl3;60;1440182302;298896;30688924;99.04;0;24535044;12180072;39.31;12663492;12832612;720
pgxl3;60;1440182362;341800;30646020;98.90;0;24445732;12178304;39.30;12770220;12638104;216
pgxl3;60;1440182422;298936;30688884;99.04;0;24456872;12176668;39.30;12892620;12525616;540
pgxl3;60;1440182482;300476;30687344;99.03;0;24437080;12178392;39.30;12830184;12568564;224
pgxl3;60;1440182542;303952;30683868;99.02;0;24427944;12180612;39.31;12845924;12543492;592
pgxl3;60;1440182602;307776;30680044;99.01;0;24423452;12180412;39.31;13043900;12340580;568
pgxl3;60;1440182662;367296;30620524;98.81;0;24364620;12169176;39.27;13376072;11949744;176
pgxl3;60;1440182722;323084;30664736;98.96;0;24416836;12181928;39.31;13778644;11599788;688
pgxl3;60;1440182782;305552;30682268;99.01;0;24450812;12180068;39.31;13960004;11452288;496
pgxl3;60;1440182842;302388;30685432;99.02;0;24460316;12175716;39.29;14203400;11218584;224
pgxl3;60;1440182902;298592;30689228;99.04;0;24468348;12170636;39.28;14555636;10874364;40
pgxl3;60;1440182962;315856;30671964;98.98;0;24831064;12076260;38.97;19781252;6005384;16
pgxl3;60;1440183022;346852;30640968;98.88;0;24755072;12075988;38.97;19418324;6292416;92
pgxl3;60;1440183082;284716;30703104;99.08;0;24778732;12075584;38.97;19334812;6399508;56
pgxl3;60;1440183142;230984;30756836;99.25;0;24379284;12525588;40.42;16412636;9373520;42816
pgxl3;60;1440183202;227832;30759988;99.26;0;23886276;13044932;42.10;15917504;9895700;36104
pgxl3;60;1440183262;220040;30767780;99.29;0;22449904;14505568;46.81;16653664;9177160;440024
pgxl3;60;1440183322;232616;30755204;99.25;0;22437484;14505568;46.81;16649628;9168624;383132
pgxl3;60;1440183382;590268;30397552;98.10;0;22121792;14476676;46.72;17280464;8195144;524520
pgxl3;60;1440183442;3095840;27891980;90.01;0;21161852;12936260;41.75;15047868;7933624;288
pgxl3;60;1440183502;231552;30756268;99.25;0;24016512;12939740;41.76;16895400;8954708;6216
pgxl3;60;1440183562;225352;30762468;99.27;0;24049224;12939740;41.76;15884240;9999076;56
pgxl3;60;1440183622;210980;30776840;99.32;0;24079232;12932228;41.73;15907124;9998804;264880
pgxl3;60;1440183682;214316;30773504;99.31;0;24080592;12932260;41.73;15902184;10005144;429640
pgxl3;60;1440183742;2845108;28142712;90.82;0;24527436;11829180;38.17;21737180;4145088;111584
pgxl3;60;1440183802;5236488;25751332;83.10;0;23663496;11242652;36.28;22656252;2061196;8312
pgxl3;60;1440183862;4814216;26173604;84.46;0;23853992;11520672;37.18;22887528;2250016;176668
pgxl3;60;1440183922;3507036;27480784;88.68;0;25420532;11218096;36.20;22631956;3815904;56
pgxl3;60;1440183982;1731296;29256524;94.41;0;27196280;11218096;36.20;23152916;5072520;56
pgxl3;60;1440184042;268636;30719184;99.13;0;28661056;11218096;36.20;24618192;5072532;56
pgxl3;60;1440184102;237312;30750508;99.23;0;28698792;11218096;36.20;24975136;4753488;56
pgxl3;60;1440184162;225084;30762736;99.27;0;28709400;11218096;36.20;24369104;5369940;56
pgxl3;60;1440184222;321320;30666500;98.96;0;28804912;11188292;36.11;23856924;5993100;357616
pgxl3;60;1440184282;222432;30765388;99.28;0;29038780;11110388;35.85;22692848;7328064;80
pgxl3;60;1440184342;232208;30755612;99.25;0;29026864;11110388;35.85;21202524;8807080;40
pgxl3;60;1440184402;1231316;29756504;96.03;0;28027428;11110388;35.85;24115212;4894676;344
pgxl3;60;1440184462;1291012;29696808;95.83;0;27973760;11110388;35.85;24107160;4849192;20
pgxl3;60;1440184522;1280928;29706892;95.87;0;27979560;11110452;35.85;24108112;4853944;68
pgxl3;60;1440184582;1061728;29926092;96.57;0;28200900;11110388;35.85;24943632;4239764;56
pgxl3;60;1440184642;459064;30528756;98.52;0;28561708;11371000;36.70;26860616;2922032;64
pgxl3;60;1440184702;232560;30755260;99.25;0;28557648;11625700;37.52;27150876;2860524;56
pgxl3;60;1440184762;662516;30325304;97.86;0;28564788;11145708;35.97;27298040;2281804;56
pgxl3;60;1440184822;220708;30767112;99.29;0;29008064;11145708;35.97;19667604;10355532;757112
pgxl3;60;1440184882;227196;30760624;99.27;0;28953464;11147440;35.97;19652884;10316176;1353388
pgxl3;60;1440184942;450632;30537188;98.55;0;28675260;11214612;36.19;20475408;9273436;4628
pgxl3;60;1440185002;1489252;29498568;95.19;0;27746692;11165460;36.03;22220240;6560664;56
pgxl3;60;1440185062;219920;30767900;99.29;0;29018472;11165460;36.03;20494176;9559044;56
pgxl3;60;1440185122;239340;30748480;99.23;0;29004772;11165460;36.03;19751172;10288980;56
pgxl3;60;1440185182;232328;30755492;99.25;0;29012740;11165460;36.03;19732948;10315092;56
pgxl3;60;1440185242;213888;30773932;99.31;0;29034396;11165460;36.03;20671812;9397456;56
pgxl3;60;1440185302;213072;30774748;99.31;0;29025796;11169556;36.04;19848060;10213808;710584
pgxl3;60;1440185362;236488;30751332;99.24;0;29001700;11172056;36.05;20851220;9188124;4804
pgxl3;60;1440185422;933920;30053900;96.99;0;28315080;11172056;36.05;20788708;8564436;120
