# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
pgxl3;60;1440180802;-1;5.21;0.00;3.85;8.97;0.06;81.90
pgxl3;60;1440180802;0;5.96;0.00;2.90;6.67;0.05;84.42
pgxl3;60;1440180802;1;4.40;0.00;4.05;10.58;0.03;80.94
pgxl3;60;1440180802;2;7.03;0.00;5.28;17.97;0.14;69.58
pgxl3;60;1440180802;3;3.47;0.00;3.20;0.76;0.03;92.54
pgxl3;60;1440180862;-1;8.56;0.00;2.41;32.31;0.10;56.62
pgxl3;60;1440180862;0;7.91;0.00;2.28;7.54;0.07;82.20
pgxl3;60;1440180862;1;8.17;0.00;2.37;32.78;0.05;56.63
pgxl3;60;1440180862;2;10.32;0.00;3.40;79.89;0.30;6.10
pgxl3;60;1440180862;3;7.92;0.00;1.58;10.57;0.03;79.90
pgxl3;60;1440180922;-1;76.17;0.00;7.31;1.83;0.09;14.60
pgxl3;60;1440180922;0;76.92;0.00;12.05;0.80;0.10;10.13
pgxl3;60;1440180922;1;75.01;0.00;5.44;1.69;0.09;17.78
pgxl3;60;1440180922;2;76.99;0.00;6.00;2.98;0.07;13.95
pgxl3;60;1440180922;3;75.75;0.00;5.70;1.86;0.05;16.64
pgxl3;60;1440180982;-1;8.04;0.00;5.54;42.90;0.54;42.99
pgxl3;60;1440180982;0;11.37;0.00;11.06;33.50;0.78;43.29
pgxl3;60;1440180982;1;6.70;0.00;3.69;48.27;0.42;40.91
pgxl3;60;1440180982;2;9.58;0.00;4.81;43.70;0.63;41.28
pgxl3;60;1440180982;3;4.61;0.00;2.64;46.03;0.34;46.37
pgxl3;60;1440181042;-1;3.83;0.00;4.48;35.15;0.57;55.97
pgxl3;60;1440181042;0;6.91;0.00;9.42;27.89;0.97;54.81
pgxl3;60;1440181042;1;2.38;0.00;2.94;39.59;0.39;54.70
pgxl3;60;1440181042;2;4.02;0.00;3.34;38.72;0.63;53.28
pgxl3;60;1440181042;3;2.11;0.00;2.36;34.33;0.32;60.88
pgxl3;60;1440181102;-1;1.71;0.00;1.99;14.35;0.31;81.63
pgxl3;60;1440181102;0;2.83;0.00;4.03;11.32;0.57;81.25
pgxl3;60;1440181102;1;1.10;0.00;1.36;14.78;0.22;82.54
pgxl3;60;1440181102;2;1.93;0.00;1.62;18.04;0.33;78.07
pgxl3;60;1440181102;3;1.05;0.00;1.03;13.21;0.16;84.55
pgxl3;60;1440181162;-1;2.31;0.00;2.29;11.92;0.33;83.15
pgxl3;60;1440181162;0;3.55;0.00;4.37;9.33;0.59;82.17
pgxl3;60;1440181162;1;1.26;0.00;1.51;12.12;0.22;84.90
pgxl3;60;1440181162;2;3.22;0.00;2.28;14.70;0.31;79.49
pgxl3;60;1440181162;3;1.23;0.00;1.05;11.53;0.18;86.00
pgxl3;60;1440181222;-1;1.70;0.00;1.72;6.95;0.22;89.40
pgxl3;60;1440181222;0;2.64;0.00;3.64;5.72;0.41;87.59
pgxl3;60;1440181222;1;0.94;0.00;1.10;7.66;0.16;90.15
pgxl3;60;1440181222;2;2.45;0.00;1.43;8.46;0.21;87.44
pgxl3;60;1440181222;3;0.84;0.00;0.75;5.98;0.10;92.32
pgxl3;60;1440181282;-1;1.96;0.00;1.96;5.12;0.20;90.76
pgxl3;60;1440181282;0;3.10;0.00;3.85;3.75;0.37;88.92
pgxl3;60;1440181282;1;1.01;0.00;1.12;5.74;0.14;91.99
pgxl3;60;1440181282;2;2.91;0.00;2.00;6.36;0.18;88.56
pgxl3;60;1440181282;3;0.84;0.00;0.86;4.65;0.10;93.55
pgxl3;60;1440181342;-1;2.76;0.00;2.50;5.37;0.25;89.13
pgxl3;60;1440181342;0;4.22;0.00;5.14;3.69;0.43;86.52
pgxl3;60;1440181342;1;1.51;0.00;1.39;5.57;0.18;91.35
pgxl3;60;1440181342;2;3.82;0.00;2.42;7.12;0.22;86.41
pgxl3;60;1440181342;3;1.49;0.00;1.10;5.06;0.16;92.19
pgxl3;60;1440181402;-1;1.76;0.00;1.69;3.37;0.19;92.99
pgxl3;60;1440181402;0;2.69;0.00;3.40;2.40;0.36;91.16
pgxl3;60;1440181402;1;0.95;0.00;0.99;3.42;0.14;94.50
pgxl3;60;1440181402;2;2.56;0.00;1.66;4.84;0.16;90.79
pgxl3;60;1440181402;3;0.86;0.00;0.73;2.83;0.09;95.49
pgxl3;60;1440181462;-1;2.13;0.00;2.02;3.70;0.23;91.92
pgxl3;60;1440181462;0;3.27;0.00;4.56;2.39;0.43;89.35
pgxl3;60;1440181462;1;1.16;0.00;1.12;3.35;0.16;94.21
pgxl3;60;1440181462;2;3.04;0.00;1.63;5.98;0.20;89.16
pgxl3;60;1440181462;3;1.06;0.00;0.81;3.09;0.14;94.90
pgxl3;60;1440181522;-1;1.67;0.00;1.62;3.46;0.24;93.02
pgxl3;60;1440181522;0;2.62;0.00;3.49;2.29;0.49;91.11
pgxl3;60;1440181522;1;0.84;0.00;0.98;2.99;0.16;95.03
pgxl3;60;1440181522;2;2.51;0.00;1.30;6.18;0.20;89.81
pgxl3;60;1440181522;3;0.74;0.00;0.76;2.34;0.11;96.05
pgxl3;60;1440181582;-1;1.68;0.00;1.55;2.57;0.19;94.01
pgxl3;60;1440181582;0;2.61;0.00;3.24;1.41;0.39;92.34
pgxl3;60;1440181582;1;0.92;0.00;1.13;2.11;0.12;95.72
pgxl3;60;1440181582;2;2.41;0.00;1.18;4.84;0.14;91.42
pgxl3;60;1440181582;3;0.79;0.00;0.68;1.92;0.10;96.51
pgxl3;60;1440181642;-1;2.10;0.00;2.03;2.88;0.25;92.74
pgxl3;60;1440181642;0;3.21;0.00;4.29;1.70;0.49;90.30
pgxl3;60;1440181642;1;1.15;0.00;1.53;2.19;0.18;94.96
pgxl3;60;1440181642;2;3.14;0.00;1.38;6.00;0.20;89.28
pgxl3;60;1440181642;3;0.94;0.00;0.96;1.63;0.12;96.35
pgxl3;60;1440181702;-1;1.62;0.00;1.53;2.39;0.20;94.25
pgxl3;60;1440181702;0;2.51;0.00;3.12;1.20;0.39;92.77
pgxl3;60;1440181702;1;0.78;0.00;1.15;1.54;0.12;96.41
pgxl3;60;1440181702;2;2.46;0.00;1.20;5.46;0.16;90.72
pgxl3;60;1440181702;3;0.79;0.00;0.68;1.38;0.10;97.05
pgxl3;60;1440181762;-1;1.53;0.00;1.46;1.73;0.18;95.10
pgxl3;60;1440181762;0;2.40;0.00;3.02;0.91;0.38;93.29
pgxl3;60;1440181762;1;0.77;0.00;1.18;1.27;0.14;96.64
pgxl3;60;1440181762;2;2.31;0.00;1.11;3.91;0.12;92.56
pgxl3;60;1440181762;3;0.63;0.00;0.58;0.84;0.10;97.85
pgxl3;60;1440181822;-1;2.08;0.00;1.91;1.69;0.23;94.09
