Linux 3.10.0-229.el7.x86_64 (pgxl6) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:13:22 PM     all      4.68      0.00      3.43      4.36      0.03     87.49
02:14:22 PM     all      8.66      0.00      2.22     32.15      0.09     56.88
02:15:22 PM     all     76.30      0.00      7.37      1.55      0.08     14.70
02:16:22 PM     all      8.05      0.00      5.30     42.04      0.61     44.00
02:17:22 PM     all      3.78      0.00      4.14     50.63      0.66     40.79
02:18:22 PM     all      1.72      0.00      1.86     23.23      0.36     72.83
02:19:22 PM     all      2.18      0.00      2.18     22.55      0.37     72.73
02:20:22 PM     all      1.75      0.00      1.65     10.11      0.23     86.27
02:21:22 PM     all      2.05      0.00      1.80      7.02      0.21     88.92
02:22:22 PM     all      2.70      0.00      2.36      7.31      0.27     87.36
02:23:22 PM     all      1.72      0.00      1.50      4.41      0.20     92.16
02:24:22 PM     all      2.06      0.00      1.78      5.12      0.25     90.78
02:25:22 PM     all      1.58      0.00      1.47      4.74      0.25     91.95
02:26:22 PM     all      1.40      0.00      1.33      3.52      0.21     93.55
02:27:22 PM     all      1.89      0.00      1.70      3.78      0.28     92.35
02:28:22 PM     all      1.57      0.00      1.38      2.61      0.21     94.23
02:29:22 PM     all      1.45      0.00      1.28      2.05      0.21     95.01
02:30:22 PM     all      1.83      0.00      1.71      2.30      0.26     93.90
02:31:22 PM     all      1.73      0.00      1.46      1.45      0.22     95.14
02:32:22 PM     all     11.37      0.00      4.18      1.59      0.20     82.65
02:33:22 PM     all     77.21      0.00     16.78      1.27      0.04      4.70
02:34:22 PM     all     74.34      0.00     15.52      1.44      0.05      8.66
02:35:22 PM     all     74.49      0.00     17.06      1.53      0.04      6.89
02:36:22 PM     all     76.76      0.00     16.28      1.16      0.03      5.76
02:37:22 PM     all     76.73      0.00     15.48      0.61      0.03      7.15
02:38:22 PM     all     75.56      0.00     15.93      0.97      0.03      7.51
02:39:22 PM     all     77.96      0.00     15.85      1.30      0.03      4.87
02:40:22 PM     all     78.84      0.00     15.49      0.77      0.02      4.88
02:41:22 PM     all     77.43      0.00     14.84      1.07      0.03      6.63
02:42:22 PM     all     76.23      0.00     14.61      1.81      0.02      7.34
02:43:22 PM     all     77.08      0.00     14.26      1.32      0.01      7.33
02:44:22 PM     all     76.78      0.00     14.03      0.83      0.02      8.34
02:45:22 PM     all     77.99      0.00     14.61      0.86      0.01      6.52
02:46:22 PM     all     79.04      0.00     15.10      0.94      0.00      4.90
02:47:22 PM     all     78.84      0.00     15.08      0.52      0.00      5.55
02:48:22 PM     all     77.26      0.00     14.30      0.57      0.01      7.87
02:49:22 PM     all     53.57      0.00     13.48      5.01      0.04     27.89
02:50:22 PM     all     57.40      0.00     15.79      0.09      0.06     26.67
02:51:22 PM     all     57.31      0.00     15.46      0.19      0.07     26.97
02:52:22 PM     all     40.99      0.00     11.76     10.08      0.06     37.11
02:53:22 PM     all      2.92      0.00      1.78     35.51      0.03     59.76
02:54:22 PM     all      9.90      0.00      2.21     29.97      0.10     57.81
02:55:22 PM     all     29.99      0.00      2.44     18.58      0.05     48.94
02:56:22 PM     all     10.26      0.00      6.99     24.69      0.05     58.01
02:57:22 PM     all     11.28      0.00      5.00     33.42      0.26     50.04
02:58:22 PM     all      4.10      0.00      3.77     25.74      0.44     65.96
02:59:22 PM     all      1.60      0.00      1.45     37.16      0.04     59.75
03:00:22 PM     all      3.53      0.00      1.70     36.09      0.05     58.62
03:01:22 PM     all      4.21      0.00      2.35     34.45      0.12     58.86
03:02:22 PM     all      8.32      0.00      5.86     29.09      0.11     56.62
03:03:22 PM     all     16.20      0.00     11.28     18.98      0.54     53.01
03:04:22 PM     all     42.85      0.00     22.85      1.39      1.19     31.72
03:05:22 PM     all     33.85      0.00      4.41     10.69      0.14     50.91
03:06:22 PM     all      0.05      0.00      0.18     24.04      0.08     75.65
03:07:22 PM     all      0.04      0.00      0.18     24.07      0.08     75.62
03:08:22 PM     all      0.05      0.00      0.24     24.03      0.08     75.60
03:09:22 PM     all      3.28      0.00      0.69     20.29      0.07     75.66
03:10:22 PM     all     11.50      0.00      2.17      6.96      0.08     79.29
03:11:22 PM     all      1.83      0.00      0.64     13.36      0.06     84.11
03:12:22 PM     all      4.63      0.00      0.59      9.62      0.01     85.14
03:13:22 PM     all      6.42      0.00      1.98     22.62      0.09     68.88
