# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl4;60;1440177834;eth0;4.65;5.05;0.87;0.91;0.00;0.00;0.00
pgxl4;60;1440177834;lo;1.33;1.33;0.18;0.18;0.00;0.00;0.00
pgxl4;60;1440177894;eth0;1179.93;667.25;10149.71;46.54;0.00;0.00;0.00
pgxl4;60;1440177894;lo;28.62;28.62;7.19;7.19;0.00;0.00;0.00
pgxl4;60;1440177954;eth0;1284.15;772.90;11160.13;53.47;0.00;0.00;0.00
pgxl4;60;1440177954;lo;32.03;32.03;7.00;7.00;0.00;0.00;0.00
pgxl4;60;1440178014;eth0;1199.55;796.77;10385.14;55.19;0.00;0.00;0.00
pgxl4;60;1440178014;lo;28.43;28.43;6.27;6.27;0.00;0.00;0.00
pgxl4;60;1440178074;eth0;1238.00;872.08;10706.94;60.54;0.00;0.00;0.00
pgxl4;60;1440178074;lo;30.18;30.18;6.66;6.66;0.00;0.00;0.00
pgxl4;60;1440178134;eth0;1230.98;915.98;10645.58;63.68;0.00;0.00;0.00
pgxl4;60;1440178134;lo;30.95;30.95;6.71;6.71;0.00;0.00;0.00
pgxl4;60;1440178194;eth0;1265.22;992.58;10945.90;69.27;0.00;0.00;0.00
pgxl4;60;1440178194;lo;49.75;49.75;9.11;9.11;0.00;0.00;0.00
pgxl4;60;1440178254;eth0;1219.37;970.98;10443.61;67.65;0.00;0.00;0.00
pgxl4;60;1440178254;lo;39.40;39.40;7.77;7.77;0.00;0.00;0.00
pgxl4;60;1440178314;eth0;1312.67;1091.10;11240.75;76.25;0.00;0.00;0.00
pgxl4;60;1440178314;lo;29.35;29.35;6.14;6.14;0.00;0.00;0.00
pgxl4;60;1440178374;eth0;1254.68;1091.30;10611.29;76.54;0.00;0.00;0.00
pgxl4;60;1440178374;lo;30.98;30.98;6.55;6.55;0.00;0.00;0.00
pgxl4;60;1440178434;eth0;1235.12;1109.68;10524.92;78.12;0.00;0.00;0.00
pgxl4;60;1440178434;lo;27.53;27.53;5.97;5.97;0.00;0.00;0.00
pgxl4;60;1440178494;eth0;1238.70;1132.28;10545.37;79.91;0.00;0.00;0.00
pgxl4;60;1440178494;lo;48.13;48.13;8.73;8.73;0.00;0.00;0.00
pgxl4;60;1440178554;eth0;1237.55;1152.22;10459.52;81.15;0.00;0.00;0.00
pgxl4;60;1440178554;lo;41.63;41.63;7.64;7.64;0.00;0.00;0.00
pgxl4;60;1440178614;eth0;1263.57;1188.98;10569.38;83.58;0.00;0.00;0.00
pgxl4;60;1440178614;lo;29.80;29.80;6.19;6.19;0.00;0.00;0.00
pgxl4;60;1440178674;eth0;1292.17;1228.50;10642.61;93.56;0.00;0.00;0.00
pgxl4;60;1440178674;lo;31.78;31.78;6.65;6.65;0.00;0.00;0.00
pgxl4;60;1440178734;eth0;1306.38;1208.67;10779.59;208.98;0.00;0.00;0.00
pgxl4;60;1440178734;lo;24.03;24.03;5.74;5.74;0.00;0.00;0.00
pgxl4;60;1440178794;eth0;1286.85;1137.95;10513.66;80.19;0.00;0.00;0.00
pgxl4;60;1440178794;lo;36.68;36.68;6.83;6.83;0.00;0.00;0.00
pgxl4;60;1440178854;eth0;1265.47;1119.45;10200.82;245.97;0.00;0.00;0.00
pgxl4;60;1440178854;lo;34.07;34.07;6.91;6.91;0.00;0.00;0.00
pgxl4;60;1440178914;eth0;1229.53;1079.43;9818.62;351.78;0.00;0.00;0.00
pgxl4;60;1440178914;lo;21.38;21.38;5.21;5.21;0.00;0.00;0.00
pgxl4;60;1440178974;eth0;1002.45;787.94;7939.66;114.59;0.00;0.00;0.00
pgxl4;60;1440178974;lo;13.95;13.95;3.85;3.85;0.00;0.00;0.00
pgxl4;60;1440179034;eth0;1000.73;917.70;7896.03;177.30;0.00;0.00;0.00
pgxl4;60;1440179034;lo;16.28;16.28;4.21;4.21;0.00;0.00;0.00
pgxl4;60;1440179094;eth0;993.58;894.65;7888.19;60.15;0.00;0.00;0.00
pgxl4;60;1440179094;lo;32.37;32.37;6.25;6.25;0.00;0.00;0.00
pgxl4;60;1440179154;eth0;996.57;829.12;7890.33;117.27;0.00;0.00;0.00
