# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl;60;1440177833;4917412;26070408;84.13;0;25358768;609116;1.97;2106280;23355124;20
pgxl;60;1440177893;3145092;27842728;89.85;0;25946756;7270460;23.46;3167752;23934884;12
pgxl;60;1440177953;1990000;28997820;93.58;0;26669544;7837172;25.29;3544852;24656564;4
pgxl;60;1440178013;544592;30443228;98.24;0;27867292;8169244;26.36;3769928;25853816;0
pgxl;60;1440178073;210232;30777588;99.32;0;28147036;8253712;26.64;3811572;26135224;20
pgxl;60;1440178133;224992;30762828;99.27;0;28142788;8198124;26.46;3779308;26140740;0
pgxl;60;1440178193;217664;30770156;99.30;0;27850264;8609920;27.78;4072076;25862948;0
pgxl;60;1440178253;211324;30776496;99.32;0;27760024;8773476;28.31;4207380;25780736;0
pgxl;60;1440178313;224192;30763628;99.28;0;27829796;8562260;27.63;4114632;25866072;0
pgxl;60;1440178373;224536;30763284;99.28;0;27758848;8614036;27.80;4136776;25822456;8
pgxl;60;1440178433;224496;30763324;99.28;0;27738264;8533448;27.54;4109704;25818596;0
pgxl;60;1440178493;235968;30751852;99.24;0;27713676;8612388;27.79;4128024;25798264;0
pgxl;60;1440178553;403076;30584744;98.70;0;27727808;8372028;27.02;3968012;25815256;0
pgxl;60;1440178613;215588;30772232;99.30;0;27922044;8337564;26.91;3975076;26018124;0
pgxl;60;1440178673;214948;30772872;99.31;0;28303536;7741516;24.98;3613644;26399424;40
pgxl;60;1440178733;221900;30765920;99.28;0;28509304;7383300;23.83;3419328;26603528;1444
pgxl;60;1440178793;226076;30761744;99.27;0;28847132;6893728;22.25;3004308;27062760;40
pgxl;60;1440178853;234464;30753356;99.24;0;29123864;6467872;20.87;2704968;27361160;580
pgxl;60;1440178913;224900;30762920;99.27;0;29894620;5397096;17.42;2000044;28140072;1964
pgxl;60;1440178974;223772;30764048;99.28;0;29815680;5485516;17.70;2056048;28080600;28
pgxl;60;1440179034;221920;30765900;99.28;0;29831424;5471348;17.66;2033664;28107348;1016
pgxl;60;1440179094;236472;30751348;99.24;0;29822980;5459384;17.62;2023280;28108728;1168
pgxl;60;1440179154;223060;30764760;99.28;0;29838788;5428372;17.52;2016568;28129580;584
pgxl;60;1440179214;226860;30760960;99.27;0;29836740;5425180;17.51;2005992;28137160;28
pgxl;60;1440179274;214980;30772840;99.31;0;29838148;5434224;17.54;2005184;28150972;32
pgxl;60;1440179334;228364;30759456;99.26;0;29826084;5430564;17.52;1993744;28149040;588
pgxl;60;1440179394;226436;30761384;99.27;0;29828652;5430568;17.52;1954700;28190928;32
pgxl;60;1440179454;225464;30762356;99.27;0;29829112;5430564;17.52;1955688;28190264;28
pgxl;60;1440179514;215660;30772160;99.30;0;29841988;5430576;17.52;1952560;28206688;32
pgxl;60;1440179574;211024;30776796;99.32;0;29849864;5418720;17.49;1950396;28214776;1060
pgxl;60;1440179634;229876;30757944;99.26;0;29830564;5418716;17.49;1951232;28195004;28
pgxl;60;1440179694;208392;30779428;99.33;0;29852352;5418724;17.49;1952640;28215632;28
pgxl;60;1440179754;224916;30762904;99.27;0;29835748;5418716;17.49;1953568;28198256;28
pgxl;60;1440179814;222184;30765636;99.28;0;29839140;5418720;17.49;1948292;28206580;28
pgxl;60;1440179874;226276;30761544;99.27;0;29884316;5306748;17.13;1901364;28251460;12
pgxl;60;1440179934;225964;30761856;99.27;0;29953600;5146256;16.61;1833664;28323760;12
pgxl;60;1440179994;275604;30712216;99.11;0;29950880;5110224;16.49;1785824;28320656;12
pgxl;60;1440180054;275092;30712728;99.11;0;29951668;5110228;16.49;1786680;28320684;12
pgxl;60;1440180114;272840;30714980;99.12;0;29952992;5110416;16.49;1787776;28320944;40
pgxl;60;1440180174;282628;30705192;99.09;0;29949768;5087976;16.42;1785652;28316936;48
pgxl;60;1440180234;285248;30702572;99.08;0;29950508;5053860;16.31;1782232;28316800;12
pgxl;60;1440180294;283728;30704092;99.08;0;29951452;5042316;16.27;1783548;28317056;1524
pgxl;60;1440180354;283556;30704264;99.08;0;29952296;5042316;16.27;1784496;28317068;1100
pgxl;60;1440180414;283948;30703872;99.08;0;29953004;5022696;16.21;1783864;28316896;12
pgxl;60;1440180474;283212;30704608;99.09;0;29953948;5030808;16.23;1784588;28317152;24
pgxl;60;1440180534;282468;30705352;99.09;0;29954696;5030896;16.24;1785608;28317080;12
pgxl;60;1440180594;282544;30705276;99.09;0;29955376;5030896;16.24;1786400;28317092;12
pgxl;60;1440180654;280436;30707384;99.10;0;29956168;5030896;16.24;1787156;28317224;12
