Linux 3.10.0-229.el7.x86_64 (pgxl4) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:13:22 PM     all      5.11      0.00      3.92      8.35      0.10     82.52
02:14:22 PM     all      8.18      0.00      2.23     30.20      0.14     59.24
02:15:22 PM     all     74.66      0.00      6.98      1.20      0.10     17.06
02:16:22 PM     all      7.63      0.00      5.26     43.83      0.64     42.64
02:17:22 PM     all      3.71      0.00      4.44     44.76      0.71     46.39
02:18:22 PM     all      1.58      0.00      1.88     15.49      0.38     80.69
02:19:22 PM     all      2.10      0.00      2.18     11.62      0.38     83.72
02:20:22 PM     all      1.58      0.00      1.69      6.62      0.27     89.85
02:21:22 PM     all      2.02      0.00      1.94      5.25      0.24     90.55
02:22:22 PM     all      2.40      0.00      2.41      5.58      0.28     89.33
02:23:22 PM     all      1.66      0.00      1.61      3.62      0.22     92.90
02:24:22 PM     all      1.82      0.00      1.81      4.31      0.28     91.78
02:25:22 PM     all      1.54      0.00      1.51      3.52      0.28     93.15
02:26:22 PM     all      1.53      0.00      1.48      3.29      0.21     93.49
02:27:22 PM     all      1.87      0.00      1.80      3.08      0.28     92.98
02:28:22 PM     all      1.47      0.00      1.39      1.94      0.21     94.98
02:29:22 PM     all      1.50      0.00      1.46      1.93      0.20     94.91
02:30:22 PM     all      1.83      0.00      1.78      1.86      0.26     94.28
02:31:22 PM     all      1.58      0.00      1.50      1.25      0.23     95.44
02:32:22 PM     all     10.95      0.00      4.35      3.03      0.22     81.45
02:33:22 PM     all     76.11      0.00     16.90      1.29      0.05      5.65
02:34:22 PM     all     73.25      0.00     20.74      0.76      0.04      5.22
02:35:22 PM     all     72.59      0.00     17.79      1.18      0.07      8.37
02:36:22 PM     all     73.99      0.00     16.09      1.01      0.06      8.85
02:37:22 PM     all     75.14      0.00     15.67      0.76      0.06      8.38
02:38:22 PM     all     74.64      0.00     16.65      0.85      0.05      7.81
02:39:22 PM     all     76.16      0.00     16.11      0.80      0.05      6.89
02:40:22 PM     all     77.17      0.00     16.13      0.79      0.05      5.86
02:41:22 PM     all     75.87      0.00     15.40      0.75      0.05      7.93
02:42:22 PM     all     75.01      0.00     15.23      0.48      0.04      9.23
02:43:22 PM     all     76.05      0.00     14.84      0.26      0.03      8.82
02:44:22 PM     all     75.61      0.00     14.73      0.16      0.03      9.47
