# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl4;60;1440180802;eth0;168.03;157.27;680.39;482.78;0.00;0.00;0.00
pgxl4;60;1440180802;lo;58.33;58.33;76.71;76.71;0.00;0.00;0.00
pgxl4;60;1440180862;eth0;817.98;806.37;101.37;122.05;0.00;0.00;0.00
pgxl4;60;1440180862;lo;190.68;190.68;26.00;26.00;0.00;0.00;0.00
pgxl4;60;1440180922;eth0;6555.53;6553.23;739.25;825.23;0.00;0.00;0.00
pgxl4;60;1440180922;lo;954.35;954.35;110.52;110.52;0.00;0.00;0.00
pgxl4;60;1440180982;eth0;9926.77;9931.65;1299.04;1454.97;0.00;0.00;0.00
pgxl4;60;1440180982;lo;1466.37;1466.37;197.87;197.87;0.00;0.00;0.00
pgxl4;60;1440181042;eth0;10236.82;10228.45;1319.73;1451.52;0.00;0.00;0.00
pgxl4;60;1440181042;lo;1518.08;1518.08;195.10;195.10;0.00;0.00;0.00
pgxl4;60;1440181102;eth0;5262.62;5260.80;699.02;760.78;0.00;0.00;0.00
pgxl4;60;1440181102;lo;782.58;782.58;103.65;103.65;0.00;0.00;0.00
pgxl4;60;1440181162;eth0;5844.33;5841.60;789.24;865.40;0.00;0.00;0.00
pgxl4;60;1440181162;lo;884.35;884.35;119.77;119.77;0.00;0.00;0.00
pgxl4;60;1440181222;eth0;4194.73;4192.65;569.91;614.38;0.00;0.00;0.00
pgxl4;60;1440181222;lo;608.25;608.25;82.56;82.56;0.00;0.00;0.00
pgxl4;60;1440181282;eth0;4420.93;4419.25;607.12;652.45;0.00;0.00;0.00
pgxl4;60;1440181282;lo;651.48;651.48;89.62;89.62;0.00;0.00;0.00
pgxl4;60;1440181342;eth0;5615.72;5614.13;753.27;827.97;0.00;0.00;0.00
pgxl4;60;1440181342;lo;820.37;820.37;109.76;109.76;0.00;0.00;0.00
pgxl4;60;1440181402;eth0;4108.62;4109.42;570.46;605.51;0.00;0.00;0.00
pgxl4;60;1440181402;lo;592.58;592.58;82.58;82.58;0.00;0.00;0.00
pgxl4;60;1440181462;eth0;5186.62;5186.27;686.70;765.43;0.00;0.00;0.00
pgxl4;60;1440181462;lo;764.37;764.37;101.01;101.01;0.00;0.00;0.00
pgxl4;60;1440181522;eth0;4814.40;4814.32;656.16;708.70;0.00;0.00;0.00
pgxl4;60;1440181522;lo;703.08;703.08;95.81;95.81;0.00;0.00;0.00
pgxl4;60;1440181582;eth0;4193.47;4193.12;578.92;617.93;0.00;0.00;0.00
pgxl4;60;1440181582;lo;612.38;612.38;84.79;84.79;0.00;0.00;0.00
pgxl4;60;1440181642;eth0;5600.73;5594.58;749.16;826.20;0.00;0.00;0.00
pgxl4;60;1440181642;lo;825.15;825.15;110.57;110.57;0.00;0.00;0.00
pgxl4;60;1440181702;eth0;4315.20;4312.02;582.89;635.64;0.00;0.00;0.00
pgxl4;60;1440181702;lo;629.53;629.53;84.99;84.99;0.00;0.00;0.00
pgxl4;60;1440181762;eth0;4177.93;4176.85;577.80;615.32;0.00;0.00;0.00
pgxl4;60;1440181762;lo;608.50;608.50;84.52;84.52;0.00;0.00;0.00
pgxl4;60;1440181822;eth0;5334.43;5332.75;719.00;786.24;0.00;0.00;0.00
pgxl4;60;1440181822;lo;779.75;779.75;104.90;104.90;0.00;0.00;0.00
pgxl4;60;1440181882;eth0;4711.32;4708.18;642.49;694.62;0.00;0.00;0.00
pgxl4;60;1440181882;lo;688.67;688.67;94.13;94.13;0.00;0.00;0.00
pgxl4;60;1440181942;eth0;5752.52;5753.38;2575.76;2681.91;0.00;0.00;0.00
pgxl4;60;1440181942;lo;970.27;970.27;406.69;406.69;0.00;0.00;0.00
