# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl3;60;1440177834;30117392;870428;2.81;0;499280;9020884;29.11;161532;401916;220
pgxl3;60;1440177894;29115132;1872688;6.04;0;1448028;9080868;29.30;700716;838732;331524
pgxl3;60;1440177954;28117340;2870480;9.26;0;2402872;9111272;29.40;1238476;1269928;238344
pgxl3;60;1440178014;27152180;3835640;12.38;0;3329308;9135464;29.48;1812792;1633104;162888
pgxl3;60;1440178074;26254572;4733248;15.27;0;4188788;9159056;29.56;2423336;1893512;295184
pgxl3;60;1440178134;25115216;5872604;18.95;0;5073824;9416700;30.39;3224476;2203400;521140
pgxl3;60;1440178194;23722096;7265724;23.45;0;6021460;9830776;31.72;4517640;2271300;388920
pgxl3;60;1440178254;21925072;9062748;29.25;0;6966264;10721604;34.60;6097640;2453280;393856
pgxl3;60;1440178314;21084628;9903192;31.96;0;7892552;10668912;34.43;6445888;2914088;337532
pgxl3;60;1440178374;19618292;11369528;36.69;0;8880448;11118224;35.88;7339348;3453428;266740
pgxl3;60;1440178434;18128420;12859400;41.50;0;9787344;11663364;37.64;8351304;3892416;330364
pgxl3;60;1440178494;16725356;14262464;46.03;0;10678036;12144152;39.19;9886036;3729984;646204
pgxl3;60;1440178554;15262756;15725064;50.75;0;11580736;12641264;40.79;11168288;3871024;353284
pgxl3;60;1440178614;14713424;16274396;52.52;0;12465784;12244588;39.51;11393564;4166644;417220
pgxl3;60;1440178674;12963404;18024416;58.17;0;13400392;13083764;42.22;12737664;4536552;479312
pgxl3;60;1440178734;10961268;20026552;64.63;0;14620764;13799028;44.53;14106340;5122236;379840
pgxl3;60;1440178794;8804300;22183520;71.59;0;15368016;15208416;49.08;17089840;4267188;675100
pgxl3;60;1440178854;8547780;22440040;72.42;0;16134192;14680212;47.37;17631408;3957160;262352
pgxl3;60;1440178914;6357460;24630360;79.48;0;18396296;14644008;47.26;18896164;4834584;1878980
pgxl3;60;1440178974;4934908;26052912;84.07;0;19239152;15117684;48.79;19957956;5174884;364292
pgxl3;60;1440179034;6222576;24765244;79.92;0;20953636;12368828;39.92;17517216;6281260;1734080
pgxl3;60;1440179094;6237356;24750464;79.87;0;22961824;9902164;31.96;16121872;7607572;932460
pgxl3;60;1440179154;236848;30750972;99.24;0;23879184;15219164;49.11;23154200;6540940;478308
pgxl3;60;1440179214;1204368;29783452;96.11;0;24247076;13716188;44.26;19558544;9154564;268540
pgxl3;60;1440179274;215664;30772156;99.30;0;24702216;14162512;45.70;20126408;9579296;193916
pgxl3;60;1440179334;585168;30402652;98.11;0;25022460;13493904;43.55;18949120;10418608;76708
pgxl3;60;1440179394;247376;30740444;99.20;0;24464024;14401584;46.47;18671436;11054828;490856
pgxl3;60;1440179454;207840;30779980;99.33;0;22758128;16191288;52.25;18031756;11757400;289384
pgxl3;60;1440179514;2153136;28834684;93.05;0;22893648;14067588;45.40;16441184;11444824;245028
pgxl3;60;1440179574;5405040;25582780;82.56;0;23389976;10296672;33.23;13376064;11274116;320288
pgxl3;60;1440179634;4559364;26428456;85.29;0;24000088;10542320;34.02;14166864;11328856;392516
pgxl3;60;1440179694;1690524;29297296;94.54;0;25455348;11928592;38.49;16983496;11363184;335292
pgxl3;60;1440179754;769476;30218344;97.52;0;26359652;11928400;38.49;18372340;10878472;394272
pgxl3;60;1440179814;234576;30753244;99.24;0;26414116;12412376;40.06;20086708;9697832;279208
pgxl3;60;1440179874;2387192;28600628;92.30;0;26454964;10206748;32.94;18003292;9638964;145136
pgxl3;60;1440179934;1577580;29410240;94.91;0;26945152;10535944;34.00;19117752;9326308;155344
pgxl3;60;1440179994;599352;30388468;98.07;0;25407380;14027852;45.27;19581156;9858704;362432
pgxl3;60;1440180054;232336;30755484;99.25;0;19218236;22062452;71.20;21829924;8094416;2358244
pgxl3;60;1440180114;3773448;27214372;87.82;0;19679508;16944928;54.68;17812888;8574360;2636
pgxl3;60;1440180174;2381192;28606628;92.32;0;22834456;15091508;48.70;17435968;10263576;107576
pgxl3;60;1440180234;5424448;25563372;82.49;0;24484352;9144104;29.51;14460452;10163260;24
pgxl3;60;1440180294;217004;30770816;99.30;0;22870084;16542580;53.38;19876436;9945244;78784
pgxl3;60;1440180354;224120;30763700;99.28;0;20308552;21001772;67.77;21157028;8704520;396408
pgxl3;60;1440180414;9496796;21491024;69.35;0;20440200;11268972;36.37;14315140;6292700;6437472
pgxl3;60;1440180474;9167508;21820312;70.42;0;20788524;11251488;36.31;14672820;6275452;3360200
pgxl3;60;1440180534;6979508;24008312;77.48;0;23016704;11216420;36.20;17006096;6153472;24
pgxl3;60;1440180594;3382664;27605156;89.08;0;26628792;11205348;36.16;20848068;5918504;114696
pgxl3;60;1440180654;790756;30197064;97.45;0;27110608;11226220;36.23;28490668;864200;90352
