# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl3;60;1440177834;eth0;4.65;5.07;0.87;0.92;0.00;0.00;0.00
pgxl3;60;1440177834;lo;1.33;1.33;0.18;0.18;0.00;0.00;0.00
pgxl3;60;1440177894;eth0;1211.37;676.20;10434.24;47.11;0.00;0.00;0.00
pgxl3;60;1440177894;lo;28.70;28.70;7.13;7.13;0.00;0.00;0.00
pgxl3;60;1440177954;eth0;1216.57;730.63;10572.25;50.55;0.00;0.00;0.00
pgxl3;60;1440177954;lo;32.13;32.13;7.01;7.01;0.00;0.00;0.00
pgxl3;60;1440178014;eth0;1240.83;828.27;10763.09;57.31;0.00;0.00;0.00
pgxl3;60;1440178014;lo;28.90;28.90;6.34;6.34;0.00;0.00;0.00
pgxl3;60;1440178074;eth0;1196.12;860.67;10346.90;59.79;0.00;0.00;0.00
pgxl3;60;1440178074;lo;30.85;30.85;6.74;6.74;0.00;0.00;0.00
pgxl3;60;1440178134;eth0;1228.32;917.20;10653.49;63.85;0.00;0.00;0.00
pgxl3;60;1440178134;lo;30.78;30.78;6.69;6.69;0.00;0.00;0.00
pgxl3;60;1440178194;eth0;1202.35;956.45;10401.79;66.91;0.00;0.00;0.00
pgxl3;60;1440178194;lo;49.62;49.62;9.14;9.14;0.00;0.00;0.00
pgxl3;60;1440178254;eth0;1290.60;1026.92;11092.94;71.66;0.00;0.00;0.00
pgxl3;60;1440178254;lo;39.73;39.73;7.78;7.78;0.00;0.00;0.00
pgxl3;60;1440178314;eth0;1216.52;1016.92;10410.13;71.24;0.00;0.00;0.00
pgxl3;60;1440178314;lo;29.35;29.35;6.14;6.14;0.00;0.00;0.00
pgxl3;60;1440178374;eth0;1247.45;1090.90;10569.98;76.50;0.00;0.00;0.00
pgxl3;60;1440178374;lo;31.60;31.60;6.67;6.67;0.00;0.00;0.00
pgxl3;60;1440178434;eth0;1207.42;1088.13;10317.91;76.90;0.00;0.00;0.00
pgxl3;60;1440178434;lo;25.57;25.57;5.59;5.59;0.00;0.00;0.00
pgxl3;60;1440178494;eth0;1235.10;1137.05;10536.92;80.24;0.00;0.00;0.00
pgxl3;60;1440178494;lo;49.57;49.57;9.01;9.01;0.00;0.00;0.00
pgxl3;60;1440178554;eth0;1264.77;1169.97;10692.01;82.33;0.00;0.00;0.00
pgxl3;60;1440178554;lo;39.18;39.18;7.19;7.19;0.00;0.00;0.00
pgxl3;60;1440178614;eth0;1244.03;1162.05;10443.38;81.83;0.00;0.00;0.00
pgxl3;60;1440178614;lo;30.60;30.60;6.33;6.33;0.00;0.00;0.00
pgxl3;60;1440178674;eth0;1317.22;1244.02;10901.53;93.94;0.00;0.00;0.00
pgxl3;60;1440178674;lo;31.97;31.97;6.79;6.79;0.00;0.00;0.00
pgxl3;60;1440178734;eth0;1299.90;1202.88;10743.72;207.82;0.00;0.00;0.00
pgxl3;60;1440178734;lo;24.07;24.07;5.76;5.76;0.00;0.00;0.00
pgxl3;60;1440178794;eth0;1301.52;1125.80;10669.51;79.49;0.00;0.00;0.00
pgxl3;60;1440178794;lo;33.61;33.61;6.36;6.36;0.00;0.00;0.00
pgxl3;60;1440178854;eth0;1328.27;1110.15;10817.48;184.45;0.00;0.00;0.00
pgxl3;60;1440178854;lo;30.20;30.20;6.25;6.25;0.00;0.00;0.00
pgxl3;60;1440178914;eth0;1246.52;1085.17;9971.75;353.35;0.00;0.00;0.00
pgxl3;60;1440178914;lo;23.07;23.07;5.56;5.56;0.00;0.00;0.00
pgxl3;60;1440178974;eth0;996.65;764.10;7917.74;112.81;0.00;0.00;0.00
pgxl3;60;1440178974;lo;14.95;14.95;3.87;3.87;0.00;0.00;0.00
pgxl3;60;1440179034;eth0;999.28;934.28;7882.43;178.25;0.00;0.00;0.00
pgxl3;60;1440179034;lo;15.53;15.53;4.21;4.21;0.00;0.00;0.00
pgxl3;60;1440179094;eth0;989.72;937.57;7849.04;62.83;0.00;0.00;0.00
pgxl3;60;1440179094;lo;32.17;32.17;6.23;6.23;0.00;0.00;0.00
pgxl3;60;1440179154;eth0;994.85;842.78;7866.38;117.92;0.00;0.00;0.00
pgxl3;60;1440179154;lo;33.82;33.82;6.39;6.39;0.00;0.00;0.00
pgxl3;60;1440179214;eth0;992.25;792.60;7875.97;53.52;0.00;0.00;0.00
pgxl3;60;1440179214;lo;16.15;16.15;3.91;3.91;0.00;0.00;0.00
pgxl3;60;1440179274;eth0;992.47;905.58;7872.41;60.89;0.00;0.00;0.00
pgxl3;60;1440179274;lo;14.66;14.66;3.81;3.81;0.00;0.00;0.00
pgxl3;60;1440179334;eth0;991.87;892.78;7837.92;121.33;0.00;0.00;0.00
pgxl3;60;1440179334;lo;15.93;15.93;4.24;4.24;0.00;0.00;0.00
pgxl3;60;1440179394;eth0;991.98;797.40;7870.38;53.63;0.00;0.00;0.00
pgxl3;60;1440179394;lo;33.09;33.09;6.16;6.16;0.00;0.00;0.00
pgxl3;60;1440179454;eth0;989.08;778.50;7851.30;52.36;0.00;0.00;0.00
pgxl3;60;1440179454;lo;15.77;15.77;3.83;3.83;0.00;0.00;0.00
pgxl3;60;1440179514;eth0;995.40;797.52;7893.68;53.64;0.00;0.00;0.00
pgxl3;60;1440179514;lo;17.87;17.87;4.27;4.27;0.00;0.00;0.00
pgxl3;60;1440179574;eth0;991.08;968.68;7847.72;148.14;0.00;0.00;0.00
pgxl3;60;1440179574;lo;15.15;15.15;4.02;4.02;0.00;0.00;0.00
pgxl3;60;1440179634;eth0;990.73;966.22;7863.98;64.18;0.00;0.00;0.00
pgxl3;60;1440179634;lo;13.57;13.57;3.54;3.54;0.00;0.00;0.00
pgxl3;60;1440179694;eth0;994.63;970.02;7897.97;64.47;0.00;0.00;0.00
pgxl3;60;1440179694;lo;31.72;31.72;5.92;5.92;0.00;0.00;0.00
pgxl3;60;1440179754;eth0;992.93;969.40;7883.92;64.44;0.00;0.00;0.00
pgxl3;60;1440179754;lo;15.28;15.28;3.78;3.78;0.00;0.00;0.00
pgxl3;60;1440179814;eth0;992.48;969.50;7880.77;64.44;0.00;0.00;0.00
pgxl3;60;1440179814;lo;13.15;13.15;3.48;3.48;0.00;0.00;0.00
pgxl3;60;1440179874;eth0;992.90;968.68;7875.10;64.44;0.00;0.00;0.00
