ctime,relname,pid,mode,granted
946684800,pg_index,11221,AccessShareLock,t
946684800,pg_index_indexrelid_index,11221,AccessShareLock,t
946684800,pg_index_indrelid_index,11221,AccessShareLock,t
946684800,pg_locks,11219,AccessShareLock,t
946684800,pg_namespace,11221,AccessShareLock,t
946684800,pg_namespace_nspname_index,11221,AccessShareLock,t
946684800,pg_namespace_oid_index,11221,AccessShareLock,t
946684800,pg_stat_all_indexes,11221,AccessShareLock,t
946684800,pg_statio_all_indexes,11221,AccessShareLock,t
946684800,region,,RowExclusiveLock,t
946684800,customer,11213,RowExclusiveLock,t
946684800,customer,11241,RowExclusiveLock,t
946684800,customer,11225,RowExclusiveLock,t
946684800,customer,11223,RowExclusiveLock,t
946684800,customer,11247,RowExclusiveLock,t
946684800,pg_locks,11248,AccessShareLock,t
946684800,pg_namespace,11249,AccessShareLock,t
946684800,pg_namespace_nspname_index,11249,AccessShareLock,t
946684800,supplier,11243,RowExclusiveLock,t
946684800,customer,11278,RowExclusiveLock,t
946684800,customer,11209,RowExclusiveLock,t
946684800,customer,11213,RowExclusiveLock,t
946684800,customer,11241,RowExclusiveLock,t
946684800,customer,11225,RowExclusiveLock,t
946684800,customer,11223,RowExclusiveLock,t
946684800,customer,11239,RowExclusiveLock,t
946684800,customer,11247,RowExclusiveLock,t
946684800,customer,11271,RowExclusiveLock,t
946684800,orders,11276,RowExclusiveLock,t
946684800,pg_locks,11291,AccessShareLock,t
946684800,pg_stat_database,11292,AccessShareLock,t
946684800,supplier,,RowExclusiveLock,t
946684800,customer,11271,RowExclusiveLock,t
946684800,customer,11310,RowExclusiveLock,t
946684800,customer,11278,RowExclusiveLock,t
946684800,customer,11314,RowExclusiveLock,t
946684800,customer,11209,RowExclusiveLock,t
946684800,customer,11213,RowExclusiveLock,t
946684800,customer,11241,RowExclusiveLock,t
946684800,customer,11225,RowExclusiveLock,t
946684800,customer,11223,RowExclusiveLock,t
946684800,customer,11239,RowExclusiveLock,t
946684800,customer,11247,RowExclusiveLock,t
946684800,orders,11259,RowExclusiveLock,t
946684800,orders,11276,RowExclusiveLock,t
946684800,orders,11243,RowExclusiveLock,t
946684800,part,,RowExclusiveLock,t
946684800,part,,RowExclusiveLock,t
946684800,pg_index,11323,AccessShareLock,t
946684800,pg_locks,11320,AccessShareLock,t
946684800,pg_namespace,11323,AccessShareLock,t
946684800,pg_stat_all_indexes,11323,AccessShareLock,t
946684800,pg_statio_all_indexes,11323,AccessShareLock,t
946684800,supplier,11294,RowExclusiveLock,t
946684800,supplier,11282,RowExclusiveLock,t
946684800,customer,11247,RowExclusiveLock,t
946684800,customer,11310,RowExclusiveLock,t
946684800,customer,11278,RowExclusiveLock,t
946684800,customer,11314,RowExclusiveLock,t
946684800,customer,11271,RowExclusiveLock,t
946684800,customer,11209,RowExclusiveLock,t
946684800,customer,11213,RowExclusiveLock,t
946684800,customer,11241,RowExclusiveLock,t
946684800,customer,11225,RowExclusiveLock,t
946684800,customer,11239,RowExclusiveLock,t
946684800,orders,11259,RowExclusiveLock,t
946684800,orders,11227,RowExclusiveLock,t
946684800,orders,11276,RowExclusiveLock,t
946684800,orders,11243,RowExclusiveLock,t
946684800,orders,11342,RowExclusiveLock,t
946684800,part,11340,RowExclusiveLock,t
946684800,part,11308,RowExclusiveLock,t
946684800,partsupp,11326,RowExclusiveLock,t
946684800,pg_locks,11349,AccessShareLock,t
946684800,pg_namespace,11356,AccessShareLock,t
946684800,pg_namespace_nspname_index,11356,AccessShareLock,t
