Linux 3.10.0-229.el7.x86_64 (pgxl5) 	08/21/2015 	_x86_64_	(4 CPU)

01:22:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:23:54 PM     all      1.08      0.00      0.98      0.04      0.00     97.90
01:24:54 PM     all      3.60      0.00      1.41      2.47      0.05     92.46
01:25:54 PM     all      8.93      0.00      1.62      5.03      0.06     84.36
01:26:54 PM     all      8.06      0.00      1.64      8.89      0.07     81.35
01:27:54 PM     all      4.37      0.00      1.53      5.33      0.06     88.71
01:28:54 PM     all     16.91      0.00      1.77      3.63      0.06     77.63
01:29:54 PM     all     13.43      0.00      1.90      8.40      0.06     76.20
01:30:54 PM     all     15.83      0.00      1.92      6.92      0.07     75.27
01:31:54 PM     all     17.22      0.00      1.77      5.41      0.07     75.54
01:32:54 PM     all      8.41      0.00      1.65      3.80      0.07     86.07
01:33:54 PM     all     14.88      0.00      1.66      3.62      0.06     79.78
01:34:54 PM     all     46.43      0.00      2.41      6.34      0.06     44.76
01:35:54 PM     all     24.81      0.00      2.04      9.01      0.07     64.07
01:36:54 PM     all     17.56      0.00      1.45      3.90      0.07     77.03
01:37:54 PM     all     22.43      0.00      1.85      4.48      0.06     71.18
01:38:54 PM     all     84.95      0.00      2.51      0.99      0.02     11.52
01:39:54 PM     all     91.78      0.00      2.62      0.82      0.01      4.77
01:40:54 PM     all     74.71      0.00      2.58      3.60      0.04     19.06
01:41:54 PM     all     89.61      0.00      4.02      1.83      0.02      4.51
01:42:54 PM     all     95.57      0.00      4.43      0.00      0.00      0.00
01:43:54 PM     all     81.31      0.00      4.17     11.18      0.02      3.32
01:44:54 PM     all     52.14      0.00      4.66     15.01      0.06     28.12
01:45:54 PM     all     75.03      0.00      5.66      5.42      0.03     13.87
01:46:54 PM     all     97.75      0.00      2.25      0.00      0.00      0.00
01:47:54 PM     all     85.70      0.00      4.12      8.52      0.03      1.64
01:48:54 PM     all     96.47      0.00      2.15      0.05      0.00      1.33
01:49:54 PM     all     98.05      0.00      1.95      0.00      0.00      0.00
01:50:54 PM     all     97.49      0.00      2.51      0.00      0.00      0.00
01:51:54 PM     all     98.28      0.00      1.72      0.00      0.00      0.00
01:52:54 PM     all     48.38      0.00      1.45      2.25      0.05     47.87
01:53:54 PM     all      5.81      0.00      0.96      5.41      0.08     87.74
01:54:54 PM     all      5.92      0.00      1.09      4.87      0.08     88.04
01:55:54 PM     all      6.77      0.00      1.33      3.93      0.08     87.88
01:56:54 PM     all      6.89      0.00      1.16      5.17      0.08     86.70
01:57:54 PM     all     57.55      0.00      1.90      3.39      0.06     37.11
01:58:54 PM     all     57.59      0.00      1.64      2.66      0.06     38.06
01:59:54 PM     all     64.13      0.00      4.07     17.02      0.04     14.74
02:00:54 PM     all     71.48      0.00      9.95     12.12      0.15      6.31
02:01:54 PM     all     58.43      0.00      4.46     26.78      0.05     10.28
02:02:54 PM     all      1.21      0.00      1.30     56.74      0.05     40.70
02:03:54 PM     all      8.75      0.00      3.09     14.73      0.02     73.40
02:04:54 PM     all     36.55      0.00      5.69      8.01      0.01     49.73
02:05:54 PM     all     75.46      0.00      4.45     14.08      0.01      6.01
02:06:54 PM     all      1.98      0.00      2.21     37.40      0.04     58.37
02:07:54 PM     all      0.69      0.00      0.66     38.68      0.04     59.94
02:08:54 PM     all      0.06      0.00      0.29     26.49      0.05     73.12
02:09:54 PM     all      0.07      0.00      0.19     27.29      0.04     72.42
02:10:54 PM     all     42.96      0.00      2.07      3.30      0.01     51.66
