# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl5;60;1440177834;0.00;0.00
pgxl5;60;1440177894;0.00;0.00
pgxl5;60;1440177954;0.00;0.00
pgxl5;60;1440178014;0.00;0.00
pgxl5;60;1440178074;0.00;0.00
pgxl5;60;1440178134;0.00;0.00
pgxl5;60;1440178194;0.00;0.00
pgxl5;60;1440178254;0.00;0.00
pgxl5;60;1440178314;0.00;0.00
pgxl5;60;1440178374;0.00;0.00
pgxl5;60;1440178434;0.00;0.00
pgxl5;60;1440178494;0.00;0.00
pgxl5;60;1440178554;0.00;0.00
pgxl5;60;1440178614;0.00;0.00
pgxl5;60;1440178674;0.00;0.00
pgxl5;60;1440178734;0.00;0.00
pgxl5;60;1440178794;0.00;0.00
pgxl5;60;1440178854;0.00;0.00
pgxl5;60;1440178914;0.00;0.00
pgxl5;60;1440178974;0.00;0.00
pgxl5;60;1440179034;0.00;0.00
pgxl5;60;1440179094;0.00;0.00
pgxl5;60;1440179154;0.00;0.00
pgxl5;60;1440179214;0.00;0.00
pgxl5;60;1440179274;0.00;0.00
pgxl5;60;1440179334;0.00;0.00
pgxl5;60;1440179394;0.00;0.00
pgxl5;60;1440179454;0.00;0.00
pgxl5;60;1440179514;0.00;0.00
pgxl5;60;1440179574;0.00;0.00
pgxl5;60;1440179634;0.00;0.00
pgxl5;60;1440179694;0.00;0.00
pgxl5;60;1440179754;0.00;0.00
pgxl5;60;1440179814;0.00;0.00
pgxl5;60;1440179874;0.00;0.00
pgxl5;60;1440179934;0.00;0.00
pgxl5;60;1440179994;0.00;0.00
pgxl5;60;1440180054;0.00;0.00
pgxl5;60;1440180114;0.00;0.00
pgxl5;60;1440180174;0.00;0.00
pgxl5;60;1440180234;0.00;0.00
pgxl5;60;1440180294;0.00;0.00
pgxl5;60;1440180354;0.00;0.00
pgxl5;60;1440180414;0.00;0.00
pgxl5;60;1440180474;0.00;0.00
pgxl5;60;1440180534;0.00;0.00
pgxl5;60;1440180594;0.00;0.00
pgxl5;60;1440180654;0.00;0.00
