Linux 3.10.0-229.el7.x86_64 (pgxl2) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:18:22 PM     all      3.81      0.00      1.57      0.06      0.01     94.55
03:19:22 PM     all     36.77      0.00      0.85      0.94      0.01     61.43
03:20:22 PM     all      5.20      0.00      3.06     30.19      0.03     61.52
03:21:22 PM     all      1.92      0.00      1.52     29.52      0.09     66.95
03:22:22 PM     all      4.27      0.00      2.02     23.68      0.09     69.95
03:23:22 PM     all      0.91      0.00      0.37      0.16      0.01     98.55
03:24:22 PM     all      1.81      0.00      1.71     34.98      0.30     61.20
03:25:22 PM     all      2.53      0.00      1.31     29.50      0.07     66.59
03:26:22 PM     all      0.62      0.00      1.03     27.59      0.11     70.65
03:27:22 PM     all      4.26      0.00      2.34     31.36      0.06     61.98
03:28:22 PM     all      6.50      0.00      2.47     26.94      0.08     64.02
03:29:22 PM     all      0.41      0.00      0.87     27.36      0.12     71.24
03:30:22 PM     all      1.16      0.00      0.77     25.16      0.10     72.81
