# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl2;60;1440180802;1178108;29809712;96.20;0;28885992;10201240;32.92;22671356;6326020;221168
pgxl2;60;1440180862;241580;30746240;99.22;0;29391928;10638360;34.33;11907376;18028980;33352
pgxl2;60;1440180922;218028;30769792;99.30;0;29406284;10639216;34.33;11499328;18452084;64
pgxl2;60;1440180982;224840;30762980;99.27;0;29427756;10480836;33.82;10675312;19077028;25276
pgxl2;60;1440181042;212128;30775692;99.32;0;29456520;10510532;33.92;10706684;19090008;10484
pgxl2;60;1440181102;219188;30768632;99.29;0;29435424;10511584;33.92;10703548;19083528;10984
pgxl2;60;1440181162;226596;30761224;99.27;0;29358616;10541344;34.02;10692584;19040488;2272
pgxl2;60;1440181222;248252;30739568;99.20;0;29308800;10558544;34.07;10679464;19015528;64
pgxl2;60;1440181282;219868;30767952;99.29;0;29324180;10567456;34.10;10724228;18999876;88
pgxl2;60;1440181342;222308;30765512;99.28;0;29283508;10608200;34.23;10706664;19004716;96
pgxl2;60;1440181402;225124;30762696;99.27;0;29269208;10618344;34.27;10708440;18998348;56
pgxl2;60;1440181462;243496;30744324;99.21;0;29234032;10635760;34.32;10707816;18979524;248
pgxl2;60;1440181522;217364;30770456;99.30;0;29248212;10636764;34.33;10726920;18987476;88
pgxl2;60;1440181582;213392;30774428;99.31;0;29238480;10653956;34.38;10728556;18987044;528
pgxl2;60;1440181642;223396;30764424;99.28;0;29212372;10654640;34.38;10736252;18969372;152
pgxl2;60;1440181702;220932;30766888;99.29;0;29203196;10671840;34.44;10742616;18965880;208
pgxl2;60;1440181762;228688;30759132;99.26;0;29184492;10713656;34.57;10746204;18954956;424
pgxl2;60;1440181822;231580;30756240;99.25;0;29163320;10714644;34.58;10765600;18930648;1336
pgxl2;60;1440181882;251504;30736316;99.19;0;29129900;10731896;34.63;10763068;18911536;392
