# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl2;60;1440180802;eth0;168.63;158.28;679.43;482.17;0.00;0.00;0.00
pgxl2;60;1440180802;lo;60.68;60.68;76.95;76.95;0.00;0.00;0.00
pgxl2;60;1440180862;eth0;913.46;935.03;109.25;139.35;0.00;0.00;0.00
pgxl2;60;1440180862;lo;228.46;228.46;30.00;30.00;0.00;0.00;0.00
pgxl2;60;1440180922;eth0;6474.23;6481.03;732.61;813.21;0.00;0.00;0.00
pgxl2;60;1440180922;lo;926.82;926.82;107.30;107.30;0.00;0.00;0.00
pgxl2;60;1440180982;eth0;9913.12;9930.07;1299.84;1453.79;0.00;0.00;0.00
pgxl2;60;1440180982;lo;1464.07;1464.07;197.82;197.82;0.00;0.00;0.00
pgxl2;60;1440181042;eth0;10221.70;10212.35;1316.03;1450.45;0.00;0.00;0.00
pgxl2;60;1440181042;lo;1513.17;1513.17;194.48;194.48;0.00;0.00;0.00
pgxl2;60;1440181102;eth0;5294.92;5286.48;702.12;764.41;0.00;0.00;0.00
pgxl2;60;1440181102;lo;793.30;793.30;105.05;105.05;0.00;0.00;0.00
pgxl2;60;1440181162;eth0;5803.83;5802.03;786.42;859.40;0.00;0.00;0.00
pgxl2;60;1440181162;lo;872.88;872.88;118.40;118.40;0.00;0.00;0.00
pgxl2;60;1440181222;eth0;4254.33;4252.48;573.82;624.13;0.00;0.00;0.00
pgxl2;60;1440181222;lo;624.27;624.27;84.53;84.53;0.00;0.00;0.00
pgxl2;60;1440181282;eth0;4410.57;4407.12;606.49;650.01;0.00;0.00;0.00
pgxl2;60;1440181282;lo;648.05;648.05;89.12;89.12;0.00;0.00;0.00
pgxl2;60;1440181342;eth0;5616.65;5612.55;752.55;827.92;0.00;0.00;0.00
pgxl2;60;1440181342;lo;819.20;819.20;110.01;110.01;0.00;0.00;0.00
pgxl2;60;1440181402;eth0;4165.25;4163.73;563.56;616.16;0.00;0.00;0.00
pgxl2;60;1440181402;lo;610.37;610.37;82.75;82.75;0.00;0.00;0.00
pgxl2;60;1440181462;eth0;5150.78;5151.07;708.32;754.56;0.00;0.00;0.00
