ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,18142,10,pgxc,10.93.131.148,58374,2015-08-21 13:23:55.743925-04,,2015-08-21 13:23:57.878823-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:23:58.119668-04
946684800,18144,10,pgxc,10.93.131.148,58668,2015-08-21 13:23:58.277714-04,,2015-08-21 13:23:58.942852-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:23:58.960014-04
946684800,18150,10,pgxc,10.93.131.148,58880,2015-08-21 13:23:59.123344-04,,,f,"",idle,2015-08-21 13:23:59.13332-04
946684800,18154,10,psql,10.93.131.148,58894,2015-08-21 13:23:59.133817-04,,2015-08-21 13:23:59.157207-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 13:23:59.15721-04
946684800,18155,10,psql,10.93.131.148,58896,2015-08-21 13:23:59.136884-04,,2015-08-21 13:23:59.156922-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 13:23:59.156925-04
946684800,18142,10,pgxc,10.93.131.148,58374,2015-08-21 13:23:55.743925-04,,2015-08-21 13:23:57.878823-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:23:58.119668-04
946684800,18144,10,pgxc,10.93.131.148,58668,2015-08-21 13:23:58.277714-04,,2015-08-21 13:24:55.267956-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:24:56.644867-04
946684800,18150,10,pgxc,10.93.131.148,58880,2015-08-21 13:23:59.123344-04,2015-08-21 13:23:58.963472-04,2015-08-21 13:23:59.119578-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:21.314303-04
946684800,18158,10,pgxc,10.93.131.148,58913,2015-08-21 13:23:59.254291-04,2015-08-21 13:23:58.95823-04,2015-08-21 13:23:58.960516-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:23:59.289764-04
946684800,18160,10,pgxc,10.93.131.148,58929,2015-08-21 13:24:00.13948-04,2015-08-21 13:23:58.958278-04,2015-08-21 13:23:59.008955-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:00.387379-04
946684800,18162,10,pgxc,10.93.131.148,58946,2015-08-21 13:24:08.187141-04,,2015-08-21 13:24:44.097559-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:24:56.644378-04
946684800,18174,10,pgxc,10.93.131.148,59053,2015-08-21 13:24:19.682838-04,,2015-08-21 13:24:34.439794-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:24:56.644752-04
946684800,18176,10,pgxc,10.93.131.148,59069,2015-08-21 13:24:27.785471-04,2015-08-21 13:23:58.964828-04,2015-08-21 13:23:59.374665-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:32.104773-04
946684800,18178,10,pgxc,10.93.131.148,59085,2015-08-21 13:24:39.808884-04,2015-08-21 13:23:58.957167-04,2015-08-21 13:23:59.481061-04,f,COPY public.supplier FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:44.273491-04
946684800,18182,10,pgxc,10.93.131.148,59101,2015-08-21 13:24:52.15866-04,2015-08-21 13:23:58.966502-04,2015-08-21 13:23:59.537888-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:57.095363-04
946684800,18185,10,psql,10.93.131.148,59176,2015-08-21 13:24:59.404886-04,,2015-08-21 13:25:00.451515-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",idle,2015-08-21 13:25:01.045735-04
946684800,18189,10,psql,10.93.131.148,59184,2015-08-21 13:24:59.410886-04,,2015-08-21 13:25:00.593103-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-21 13:25:00.593108-04
946684800,18191,10,psql,10.93.131.148,59189,2015-08-21 13:24:59.416269-04,,2015-08-21 13:25:00.604765-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-21 13:25:00.604768-04
946684800,18142,10,pgxc,10.93.131.148,58374,2015-08-21 13:23:55.743925-04,,2015-08-21 13:23:57.878823-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:23:58.119668-04
946684800,18144,10,pgxc,10.93.131.148,58668,2015-08-21 13:23:58.277714-04,2015-08-21 13:23:58.977356-04,2015-08-21 13:23:59.532654-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:25:22.790302-04
946684800,18150,10,pgxc,10.93.131.148,58880,2015-08-21 13:23:59.123344-04,2015-08-21 13:23:58.963472-04,2015-08-21 13:23:59.119578-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:21.314303-04
946684800,18158,10,pgxc,10.93.131.148,58913,2015-08-21 13:23:59.254291-04,2015-08-21 13:23:58.95823-04,2015-08-21 13:23:58.960516-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:23:59.289764-04
946684800,18160,10,pgxc,10.93.131.148,58929,2015-08-21 13:24:00.13948-04,2015-08-21 13:23:58.958278-04,2015-08-21 13:23:59.008955-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:00.387379-04
946684800,18162,10,pgxc,10.93.131.148,58946,2015-08-21 13:24:08.187141-04,,2015-08-21 13:24:39.319594-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:26:01.836079-04
946684800,18174,10,pgxc,10.93.131.148,59053,2015-08-21 13:24:19.682838-04,2015-08-21 13:23:58.9754-04,2015-08-21 13:23:59.932882-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:25:22.453187-04
946684800,18176,10,pgxc,10.93.131.148,59069,2015-08-21 13:24:27.785471-04,2015-08-21 13:23:58.964828-04,2015-08-21 13:23:59.374665-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:32.104773-04
946684800,18178,10,pgxc,10.93.131.148,59085,2015-08-21 13:24:39.808884-04,,2015-08-21 13:25:03.529435-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:25:48.321981-04
946684800,18194,10,pgxc,10.93.131.148,59212,2015-08-21 13:25:04.573107-04,,2015-08-21 13:24:38.724646-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:25:48.147186-04
946684800,18182,10,pgxc,10.93.131.148,59101,2015-08-21 13:24:52.15866-04,2015-08-21 13:23:58.966502-04,2015-08-21 13:23:59.537888-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:57.095363-04
946684800,18206,10,pgxc,10.93.131.148,59318,2015-08-21 13:25:17.435314-04,2015-08-21 13:23:58.97522-04,2015-08-21 13:23:59.56554-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:25:25.365954-04
946684800,18212,10,pgxc,10.93.131.148,59354,2015-08-21 13:25:43.382562-04,2015-08-21 13:23:58.979889-04,2015-08-21 13:23:59.527743-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:25:48.089484-04
946684800,18210,10,pgxc,10.93.131.148,59338,2015-08-21 13:25:31.074663-04,2015-08-21 13:23:58.979303-04,2015-08-21 13:24:00.031552-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-21 13:25:36.404294-04
946684800,18216,10,pgxc,10.93.131.148,59373,2015-08-21 13:25:56.628145-04,,2015-08-21 13:26:01.683941-04,f,SET global_session TO coordinator_16577;,idle,2015-08-21 13:26:01.684186-04
946684800,18223,10,psql,10.93.131.148,59457,2015-08-21 13:25:59.555884-04,,2015-08-21 13:26:01.537496-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-21 13:26:01.537499-04
946684800,18224,10,psql,10.93.131.148,59458,2015-08-21 13:25:59.560381-04,,2015-08-21 13:26:01.284401-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",idle,2015-08-21 13:26:01.869917-04
946684800,18142,10,pgxc,10.93.131.148,58374,2015-08-21 13:23:55.743925-04,,2015-08-21 13:23:57.878823-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:23:58.119668-04
946684800,18144,10,pgxc,10.93.131.148,58668,2015-08-21 13:23:58.277714-04,2015-08-21 13:23:58.977356-04,2015-08-21 13:23:59.532654-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:25:22.790302-04
946684800,18150,10,pgxc,10.93.131.148,58880,2015-08-21 13:23:59.123344-04,2015-08-21 13:23:58.963472-04,2015-08-21 13:23:59.119578-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:21.314303-04
946684800,18158,10,pgxc,10.93.131.148,58913,2015-08-21 13:23:59.254291-04,2015-08-21 13:23:58.95823-04,2015-08-21 13:23:58.960516-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:23:59.289764-04
946684800,18160,10,pgxc,10.93.131.148,58929,2015-08-21 13:24:00.13948-04,2015-08-21 13:23:58.958278-04,2015-08-21 13:23:59.008955-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:00.387379-04
946684800,18162,10,pgxc,10.93.131.148,58946,2015-08-21 13:24:08.187141-04,,2015-08-21 13:24:27.874816-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 13:26:45.172864-04
946684800,18174,10,pgxc,10.93.131.148,59053,2015-08-21 13:24:19.682838-04,2015-08-21 13:23:58.9754-04,2015-08-21 13:23:59.932882-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:25:22.453187-04
946684800,18176,10,pgxc,10.93.131.148,59069,2015-08-21 13:24:27.785471-04,2015-08-21 13:23:58.964828-04,2015-08-21 13:23:59.374665-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 13:24:32.104773-04
946684800,18178,10,pgxc,10.93.131.148,59085,2015-08-21 13:24:39.808884-04,2015-08-21 13:23:58.978492-04,2015-08-21 13:23:59.917627-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-21 13:26:45.085786-04
