# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl6;60;1440177834;eth0;4.63;5.03;0.87;0.91;0.00;0.00;0.00
pgxl6;60;1440177834;lo;1.33;1.33;0.18;0.18;0.00;0.00;0.00
pgxl6;60;1440177894;eth0;1102.70;618.22;9517.02;43.32;0.00;0.00;0.00
pgxl6;60;1440177894;lo;29.08;29.08;7.18;7.18;0.00;0.00;0.00
pgxl6;60;1440177954;eth0;1154.17;695.37;10049.00;48.27;0.00;0.00;0.00
pgxl6;60;1440177954;lo;31.33;31.33;6.84;6.84;0.00;0.00;0.00
pgxl6;60;1440178014;eth0;1209.40;801.50;10482.87;55.72;0.00;0.00;0.00
pgxl6;60;1440178014;lo;30.52;30.52;6.68;6.68;0.00;0.00;0.00
pgxl6;60;1440178074;eth0;1280.73;916.45;11121.79;63.67;0.00;0.00;0.00
pgxl6;60;1440178074;lo;29.82;29.82;6.55;6.55;0.00;0.00;0.00
pgxl6;60;1440178134;eth0;1194.05;890.83;10348.06;62.21;0.00;0.00;0.00
pgxl6;60;1440178134;lo;30.65;30.65;6.63;6.63;0.00;0.00;0.00
pgxl6;60;1440178194;eth0;1202.93;943.37;10419.35;66.00;0.00;0.00;0.00
pgxl6;60;1440178194;lo;49.92;49.92;9.18;9.18;0.00;0.00;0.00
pgxl6;60;1440178254;eth0;1270.03;1001.47;10922.74;69.82;0.00;0.00;0.00
pgxl6;60;1440178254;lo;39.70;39.70;7.77;7.77;0.00;0.00;0.00
pgxl6;60;1440178314;eth0;1264.67;1048.15;10835.56;73.31;0.00;0.00;0.00
pgxl6;60;1440178314;lo;29.40;29.40;6.15;6.15;0.00;0.00;0.00
pgxl6;60;1440178374;eth0;1249.90;1093.63;10601.97;76.65;0.00;0.00;0.00
pgxl6;60;1440178374;lo;31.55;31.55;6.73;6.73;0.00;0.00;0.00
pgxl6;60;1440178434;eth0;1286.22;1150.80;10982.50;80.96;0.00;0.00;0.00
pgxl6;60;1440178434;lo;29.12;29.12;6.21;6.21;0.00;0.00;0.00
pgxl6;60;1440178494;eth0;1275.25;1165.88;10854.02;82.13;0.00;0.00;0.00
