# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl1;60;1440177834;eth0;4.63;5.05;0.87;0.91;0.00;0.00;0.00
pgxl1;60;1440177834;lo;1.33;1.33;0.18;0.18;0.00;0.00;0.00
pgxl1;60;1440177894;eth0;1178.88;668.70;10129.24;46.62;0.00;0.00;0.00
pgxl1;60;1440177894;lo;29.22;29.22;7.21;7.21;0.00;0.00;0.00
pgxl1;60;1440177954;eth0;1206.83;729.42;10490.44;50.55;0.00;0.00;0.00
pgxl1;60;1440177954;lo;32.33;32.33;7.05;7.05;0.00;0.00;0.00
pgxl1;60;1440178014;eth0;1300.87;840.72;11270.92;58.26;0.00;0.00;0.00
pgxl1;60;1440178014;lo;28.48;28.48;6.28;6.28;0.00;0.00;0.00
pgxl1;60;1440178074;eth0;1174.00;841.27;10151.94;58.47;0.00;0.00;0.00
pgxl1;60;1440178074;lo;30.60;30.60;6.71;6.71;0.00;0.00;0.00
pgxl1;60;1440178134;eth0;1270.67;940.62;10983.05;65.40;0.00;0.00;0.00
pgxl1;60;1440178134;lo;30.98;30.98;6.72;6.72;0.00;0.00;0.00
pgxl1;60;1440178194;eth0;1234.73;977.40;10671.21;68.34;0.00;0.00;0.00
pgxl1;60;1440178194;lo;49.84;49.84;9.17;9.17;0.00;0.00;0.00
pgxl1;60;1440178254;eth0;1277.40;1008.37;10958.43;71.01;0.00;0.00;0.00
pgxl1;60;1440178254;lo;39.50;39.50;7.75;7.75;0.00;0.00;0.00
pgxl1;60;1440178314;eth0;1210.48;1014.55;10331.93;71.07;0.00;0.00;0.00
pgxl1;60;1440178314;lo;28.88;28.88;6.09;6.09;0.00;0.00;0.00
pgxl1;60;1440178374;eth0;1255.03;1094.08;10617.43;76.74;0.00;0.00;0.00
pgxl1;60;1440178374;lo;30.03;30.03;6.40;6.40;0.00;0.00;0.00
pgxl1;60;1440178434;eth0;1237.22;1108.63;10567.80;78.09;0.00;0.00;0.00
pgxl1;60;1440178434;lo;27.58;27.58;5.97;5.97;0.00;0.00;0.00
pgxl1;60;1440178494;eth0;1247.48;1132.90;10642.20;79.89;0.00;0.00;0.00
pgxl1;60;1440178494;lo;47.73;47.73;8.64;8.64;0.00;0.00;0.00
pgxl1;60;1440178554;eth0;1271.25;1171.80;10769.61;82.55;0.00;0.00;0.00
pgxl1;60;1440178554;lo;39.38;39.38;7.26;7.26;0.00;0.00;0.00
pgxl1;60;1440178614;eth0;1279.07;1207.57;10726.91;84.91;0.00;0.00;0.00
pgxl1;60;1440178614;lo;29.07;29.07;6.12;6.12;0.00;0.00;0.00
pgxl1;60;1440178674;eth0;1296.88;1224.63;10694.73;171.61;0.00;0.00;0.00
pgxl1;60;1440178674;lo;32.55;32.55;6.83;6.83;0.00;0.00;0.00
pgxl1;60;1440178734;eth0;1275.72;1180.07;10535.69;179.76;0.00;0.00;0.00
pgxl1;60;1440178734;lo;27.95;27.95;6.38;6.38;0.00;0.00;0.00
pgxl1;60;1440178794;eth0;1313.08;1135.85;10742.11;95.26;0.00;0.00;0.00
pgxl1;60;1440178794;lo;33.82;33.82;6.40;6.40;0.00;0.00;0.00
pgxl1;60;1440178854;eth0;1281.15;1098.60;10355.38;282.60;0.00;0.00;0.00
pgxl1;60;1440178854;lo;34.27;34.27;6.96;6.96;0.00;0.00;0.00
pgxl1;60;1440178914;eth0;1215.21;986.94;9692.52;307.34;0.00;0.00;0.00
pgxl1;60;1440178914;lo;22.01;22.01;5.28;5.28;0.00;0.00;0.00
pgxl1;60;1440178974;eth0;999.85;845.27;7908.57;123.64;0.00;0.00;0.00
pgxl1;60;1440178974;lo;14.42;14.42;3.88;3.88;0.00;0.00;0.00
pgxl1;60;1440179034;eth0;1002.90;849.35;7918.02;174.03;0.00;0.00;0.00
pgxl1;60;1440179034;lo;15.80;15.80;4.27;4.27;0.00;0.00;0.00
pgxl1;60;1440179094;eth0;995.83;881.58;7908.31;59.34;0.00;0.00;0.00
pgxl1;60;1440179094;lo;32.18;32.18;6.20;6.20;0.00;0.00;0.00
pgxl1;60;1440179154;eth0;1001.75;845.77;7917.33;123.79;0.00;0.00;0.00
pgxl1;60;1440179154;lo;34.20;34.20;6.45;6.45;0.00;0.00;0.00
pgxl1;60;1440179214;eth0;992.08;797.10;7876.03;53.84;0.00;0.00;0.00
pgxl1;60;1440179214;lo;15.75;15.75;3.86;3.86;0.00;0.00;0.00
pgxl1;60;1440179274;eth0;992.27;886.73;7869.42;59.72;0.00;0.00;0.00
pgxl1;60;1440179274;lo;14.47;14.47;3.80;3.80;0.00;0.00;0.00
pgxl1;60;1440179334;eth0;995.70;906.65;7886.75;122.05;0.00;0.00;0.00
pgxl1;60;1440179334;lo;15.60;15.60;4.16;4.16;0.00;0.00;0.00
pgxl1;60;1440179394;eth0;990.85;783.29;7863.77;52.77;0.00;0.00;0.00
pgxl1;60;1440179394;lo;33.33;33.33;6.19;6.19;0.00;0.00;0.00
pgxl1;60;1440179454;eth0;991.63;793.32;7870.68;53.37;0.00;0.00;0.00
pgxl1;60;1440179454;lo;16.28;16.28;3.97;3.97;0.00;0.00;0.00
pgxl1;60;1440179514;eth0;995.08;818.92;7892.90;55.04;0.00;0.00;0.00
pgxl1;60;1440179514;lo;17.10;17.10;4.12;4.12;0.00;0.00;0.00
pgxl1;60;1440179574;eth0;991.17;960.53;7846.76;147.55;0.00;0.00;0.00
pgxl1;60;1440179574;lo;15.07;15.07;4.00;4.00;0.00;0.00;0.00
pgxl1;60;1440179634;eth0;990.55;961.30;7862.27;63.91;0.00;0.00;0.00
pgxl1;60;1440179634;lo;13.50;13.50;3.54;3.54;0.00;0.00;0.00
pgxl1;60;1440179694;eth0;989.85;961.62;7862.22;63.95;0.00;0.00;0.00
pgxl1;60;1440179694;lo;31.77;31.77;5.92;5.92;0.00;0.00;0.00
pgxl1;60;1440179754;eth0;993.27;970.48;7889.18;64.52;0.00;0.00;0.00
pgxl1;60;1440179754;lo;15.32;15.32;3.78;3.78;0.00;0.00;0.00
pgxl1;60;1440179814;eth0;989.63;965.57;7857.17;64.18;0.00;0.00;0.00
pgxl1;60;1440179814;lo;13.10;13.10;3.48;3.48;0.00;0.00;0.00
pgxl1;60;1440179874;eth0;993.45;970.38;7880.88;64.63;0.00;0.00;0.00
pgxl1;60;1440179874;lo;14.30;14.30;3.92;3.92;0.00;0.00;0.00
pgxl1;60;1440179934;eth0;993.35;963.18;7865.60;64.11;0.00;0.00;0.00
pgxl1;60;1440179934;lo;14.57;14.57;4.07;4.07;0.00;0.00;0.00
pgxl1;60;1440179994;eth0;117.07;112.58;878.76;9.11;0.00;0.00;0.00
pgxl1;60;1440179994;lo;38.73;38.73;7.09;7.09;0.00;0.00;0.00
pgxl1;60;1440180054;eth0;5.47;4.90;0.53;2.12;0.00;0.00;0.00
pgxl1;60;1440180054;lo;41.70;41.70;7.23;7.23;0.00;0.00;0.00
pgxl1;60;1440180114;eth0;5.12;4.37;0.50;2.03;0.00;0.00;0.00
pgxl1;60;1440180114;lo;24.42;24.42;4.86;4.86;0.00;0.00;0.00
pgxl1;60;1440180174;eth0;6.15;5.48;0.58;2.20;0.00;0.00;0.00
pgxl1;60;1440180174;lo;14.43;14.43;3.89;3.89;0.00;0.00;0.00
pgxl1;60;1440180234;eth0;5.58;4.60;0.51;2.13;0.00;0.00;0.00
pgxl1;60;1440180234;lo;13.68;13.68;3.63;3.63;0.00;0.00;0.00
pgxl1;60;1440180294;eth0;6.17;5.12;0.57;2.16;0.00;0.00;0.00
pgxl1;60;1440180294;lo;31.15;31.15;5.77;5.77;0.00;0.00;0.00
pgxl1;60;1440180354;eth0;5.08;4.63;0.45;2.08;0.00;0.00;0.00
pgxl1;60;1440180354;lo;32.60;32.60;5.91;5.91;0.00;0.00;0.00
