# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl1;60;1440177834;30085316;902504;2.91;0;529440;9033024;29.15;164920;429036;376
pgxl1;60;1440177894;29094180;1893640;6.11;0;1468236;9093028;29.34;671832;888124;341168
pgxl1;60;1440177954;28110892;2876928;9.28;0;2408592;9123272;29.44;1189336;1323932;336868
pgxl1;60;1440178014;27118748;3869072;12.49;0;3361952;9146508;29.52;1823464;1655436;136400
pgxl1;60;1440178074;26234628;4753192;15.34;0;4209036;9172536;29.60;2421692;1915624;396012
pgxl1;60;1440178134;25007080;5980740;19.30;0;5135708;9460044;30.53;3285840;2247356;604272
pgxl1;60;1440178194;23613296;7374524;23.80;0;6103760;9876720;31.87;4568772;2327124;573348
pgxl1;60;1440178254;22027260;8960560;28.92;0;7026384;10562620;34.09;5973712;2475840;389820
pgxl1;60;1440178314;20561760;10426060;33.65;0;7943760;11143588;35.96;6977172;2905428;269124
pgxl1;60;1440178374;19584132;11403688;36.80;0;8919144;11088704;35.78;7366656;3460452;240868
pgxl1;60;1440178434;17900260;13087560;42.23;0;9863284;11806680;38.10;8547772;3922272;226312
pgxl1;60;1440178494;16597628;14390192;46.44;0;10766424;12182164;39.31;9931212;3809432;450512
pgxl1;60;1440178554;15822492;15165328;48.94;0;11690888;11983956;38.67;10532324;3945920;315904
pgxl1;60;1440178614;14941700;16046120;51.78;0;12583196;11952448;38.57;11144216;4182816;497372
pgxl1;60;1440178674;13261124;17726696;57.21;0;13481476;12696988;40.97;12516740;4458004;353620
pgxl1;60;1440178734;11835232;19152588;61.81;0;14686952;12889752;41.60;13395188;4963608;191220
pgxl1;60;1440178794;9415724;21572096;69.61;0;15420456;14586524;47.07;16672084;4076580;663756
pgxl1;60;1440178854;9596572;21391248;69.03;0;16165700;13630176;43.99;16871660;3671572;307772
pgxl1;60;1440178914;5573404;25414416;82.01;0;18440252;15268228;49.27;19690940;4828928;278388
pgxl1;60;1440178974;3571020;27416800;88.48;0;18934480;16920380;54.60;21685016;4817296;1616484
pgxl1;60;1440179034;5095712;25892108;83.56;0;20296180;14224004;45.90;19433288;5507248;1954652
pgxl1;60;1440179094;3253188;27734632;89.50;0;23012532;13110680;42.31;19137048;7570840;1081844
pgxl1;60;1440179154;245444;30742376;99.21;0;23211948;15910328;51.34;21272896;8427332;689360
pgxl1;60;1440179214;1179860;29807960;96.19;0;23541840;14481628;46.73;18649600;10104884;337660
pgxl1;60;1440179274;191564;30796256;99.38;0;24366704;14592848;47.09;20128216;9610112;326080
pgxl1;60;1440179334;992568;29995252;96.80;0;24543148;13600748;43.89;18556816;10406424;274388
pgxl1;60;1440179394;219712;30768108;99.29;0;24317640;14633208;47.22;19007844;10750388;422216
pgxl1;60;1440179454;529352;30458468;98.29;0;23257332;15351748;49.54;18014112;11451368;169364
pgxl1;60;1440179514;2042440;28945380;93.41;0;23209296;13871460;44.76;16725072;11267772;44612
pgxl1;60;1440179574;6042624;24945196;80.50;0;23704840;9357240;30.20;12920400;11090212;298964
pgxl1;60;1440179634;5509884;25477936;82.22;0;24210664;9396552;30.32;13481064;11069076;366488
pgxl1;60;1440179694;3069204;27918616;90.10;0;25412708;10619288;34.27;15940128;11038328;324032
pgxl1;60;1440179754;1350580;29637240;95.64;0;26737568;10988108;35.46;17765352;10915268;384892
pgxl1;60;1440179814;501496;30486324;98.38;0;27301116;11265332;36.35;20308848;9211436;264900
pgxl1;60;1440179874;1159876;29827944;96.26;0;27458880;10435588;33.68;19528536;9332628;145616
pgxl1;60;1440179934;1299880;29687940;95.81;0;27949028;9826504;31.71;19843308;8873188;139328
pgxl1;60;1440179994;211704;30776116;99.32;0;26081136;13049564;42.11;19204992;10632724;307036
pgxl1;60;1440180054;191100;30796720;99.38;0;20208856;20003880;64.55;22459160;7501364;2614936
pgxl1;60;1440180114;218116;30769704;99.30;0;17404692;24892768;80.33;22659296;7299768;2613608
pgxl1;60;1440180174;4946548;26041272;84.04;0;20311316;15103320;48.74;15106572;10071676;111328
pgxl1;60;1440180234;3472540;27515280;88.79;0;22358192;14671228;47.35;18239532;8374192;20
pgxl1;60;1440180294;1001960;29985860;96.77;0;22400708;16374212;52.84;20690484;8388136;82008
pgxl1;60;1440180354;217988;30769832;99.30;0;20328240;21013628;67.81;21165520;8713048;2633100
pgxl1;60;1440180414;9580472;21407348;69.08;0;20370308;11282988;36.41;14306832;6234232;6350920
pgxl1;60;1440180474;9318604;21669216;69.93;0;20651920;11263420;36.35;14621556;6193272;3417276
pgxl1;60;1440180534;7193928;23793892;76.78;0;22817764;11228380;36.23;16977404;5985156;56
pgxl1;60;1440180594;3480916;27506904;88.77;0;26545804;11217328;36.20;21113228;5572580;109380
pgxl1;60;1440180654;856000;30131820;97.24;0;27060824;11238188;36.27;28511096;793144;82636
