Linux 3.10.0-229.el7.x86_64 (pgxl1) 	08/21/2015 	_x86_64_	(4 CPU)

01:22:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:23:54 PM     all      1.07      0.00      1.01      0.05      0.01     97.87
01:24:54 PM     all      3.75      0.00      1.53      2.86      0.06     91.79
01:25:54 PM     all      9.84      0.00      1.69      4.47      0.07     83.93
01:26:54 PM     all      4.91      0.00      1.71      9.48      0.09     83.80
01:27:54 PM     all      7.97      0.00      1.58      5.08      0.08     85.30
01:28:54 PM     all     19.37      0.00      1.86      4.05      0.08     74.64
01:29:54 PM     all     12.66      0.00      2.02      9.24      0.09     76.00
01:30:54 PM     all     14.75      0.00      2.03      5.02      0.09     78.12
01:31:54 PM     all      9.49      0.00      1.72      4.56      0.09     84.15
01:32:54 PM     all     15.76      0.00      1.79      4.00      0.09     78.35
01:33:54 PM     all     10.85      0.00      1.72      4.23      0.09     83.12
01:34:54 PM     all     19.23      0.00      2.11      6.68      0.09     71.89
01:35:54 PM     all     48.36      0.00      2.36      7.86      0.07     41.35
01:36:54 PM     all     11.84      0.00      1.54      2.70      0.09     83.83
01:37:54 PM     all     21.23      0.00      1.86      4.82      0.09     72.00
01:38:54 PM     all     82.40      0.00      2.59      2.04      0.03     12.95
01:39:54 PM     all     92.06      0.00      2.67      0.12      0.01      5.15
01:40:54 PM     all     93.07      0.00      2.67      0.53      0.01      3.72
01:41:54 PM     all     92.04      0.00      3.60      1.10      0.01      3.25
01:42:54 PM     all     96.44      0.00      3.55      0.00      0.00      0.01
01:43:54 PM     all     89.54      0.00      4.90      4.85      0.02      0.70
01:44:54 PM     all     39.95      0.00      4.73     26.73      0.09     28.50
01:45:54 PM     all     74.76      0.00      6.06      9.54      0.03      9.61
01:46:54 PM     all     97.60      0.00      2.40      0.00      0.00      0.00
01:47:54 PM     all     81.17      0.00      4.30      9.39      0.03      5.11
01:48:54 PM     all     84.36      0.00      2.37      3.08      0.03     10.16
01:49:54 PM     all     97.97      0.00      1.95      0.00      0.00      0.07
01:50:54 PM     all     97.69      0.00      2.31      0.00      0.00      0.00
01:51:54 PM     all     96.24      0.00      1.81      0.75      0.00      1.19
01:52:54 PM     all     45.92      0.00      1.41      1.82      0.07     50.78
01:53:54 PM     all      5.89      0.00      0.98      5.05      0.10     87.99
01:54:54 PM     all      6.23      0.00      1.28      5.90      0.11     86.48
01:55:54 PM     all      6.95      0.00      1.22      3.79      0.11     87.93
01:56:54 PM     all     29.01      0.00      1.37      5.18      0.09     64.35
01:57:54 PM     all     54.84      0.00      1.46      4.47      0.08     39.16
01:58:54 PM     all     28.91      0.00      1.19      4.56      0.09     65.24
01:59:54 PM     all     53.18      0.00      3.63     24.93      0.04     18.21
02:00:54 PM     all     68.78      0.00      8.98     12.73      0.11      9.40
02:01:54 PM     all     42.26      0.00      5.91     36.60      0.07     15.16
02:02:54 PM     all     21.92      0.00      1.83     35.05      0.04     41.15
02:03:54 PM     all     20.11      0.00      3.90     15.01      0.03     60.95
02:04:54 PM     all     24.93      0.00      5.15      0.55      0.00     69.36
02:05:54 PM     all     77.25      0.00      4.89     12.49      0.00      5.36
02:06:54 PM     all      2.44      0.00      2.47     43.93      0.04     51.11
02:07:54 PM     all      0.65      0.00      0.69     40.33      0.04     58.29
02:08:54 PM     all      0.05      0.00      0.28     26.72      0.04     72.90
02:09:54 PM     all      0.07      0.00      0.19     27.07      0.04     72.64
02:10:54 PM     all     41.53      0.00      2.05      4.31      0.01     52.10
