ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,19634,10,psql,10.93.131.148,55631,2015-08-21 14:12:23.548723-04,,2015-08-21 14:12:23.592912-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 14:12:23.592915-04
946684800,19635,10,psql,10.93.131.148,55650,2015-08-21 14:12:23.562062-04,,2015-08-21 14:12:23.590658-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 14:12:23.590662-04
946684800,19636,10,psql,10.93.131.148,55652,2015-08-21 14:12:23.562984-04,,2015-08-21 14:12:23.593218-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 14:12:23.59322-04
946684800,19643,10,psql,10.93.131.148,55674,2015-08-21 14:12:23.580353-04,,2015-08-21 14:12:23.598318-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 14:12:23.598321-04
946684800,19639,10,psql,10.93.131.148,55662,2015-08-21 14:12:23.571655-04,,2015-08-21 14:12:23.600676-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 14:12:23.600679-04
946684800,19660,10,pgxc,10.93.131.148,55704,2015-08-21 14:12:31.547777-04,,2015-08-21 14:13:23.451141-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:23.463695-04
946684800,19665,10,pgxc,10.87.3.232,32855,2015-08-21 14:13:06.637783-04,,2015-08-21 14:13:15.356409-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:15.538413-04
946684800,19667,10,pgxc,10.87.3.185,40407,2015-08-21 14:13:06.670344-04,,2015-08-21 14:13:15.267729-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:15.539049-04
946684800,19668,10,pgxc,10.87.3.206,55295,2015-08-21 14:13:06.673564-04,,2015-08-21 14:13:15.294591-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:15.538675-04
946684800,19669,10,pgxc,10.87.3.232,32862,2015-08-21 14:13:06.675034-04,,2015-08-21 14:13:15.268368-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:15.538952-04
946684800,19670,10,pgxc,10.87.3.185,40408,2015-08-21 14:13:06.675261-04,,2015-08-21 14:13:15.264131-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:15.539184-04
946684800,19671,10,pgxc,10.223.4.4,54288,2015-08-21 14:13:06.675717-04,,2015-08-21 14:13:15.280992-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:15.538409-04
946684800,19672,10,pgxc,10.92.9.245,39265,2015-08-21 14:13:06.676215-04,,2015-08-21 14:13:15.270989-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:15.539555-04
946684800,19673,10,pgxc,10.94.132.84,32788,2015-08-21 14:13:06.676727-04,,2015-08-21 14:13:15.283373-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:15.539104-04
946684800,19675,10,pgxc,10.223.4.4,54289,2015-08-21 14:13:06.677098-04,,2015-08-21 14:13:15.264881-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:15.539537-04
946684800,19674,10,pgxc,10.95.141.120,49401,2015-08-21 14:13:06.677325-04,,2015-08-21 14:13:15.251065-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 14:13:15.539371-04
