# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
pgxl7;60;1440180802;xvda;292.08;15268.93;36864.42;178.49;5.64;19.33;0.53;15.60
pgxl7;60;1440180802;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl7;60;1440180862;xvda;1723.85;97957.20;18276.48;67.43;53.17;30.85;0.54;93.49
pgxl7;60;1440180862;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl7;60;1440180922;xvda;442.17;6585.20;5770.13;27.94;12.24;27.52;0.34;15.13
pgxl7;60;1440180922;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl7;60;1440180982;xvda;2593.12;66362.40;5734.28;27.80;19.37;7.50;0.33;86.47
pgxl7;60;1440180982;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl7;60;1440181042;xvda;2860.18;87049.60;5528.85;32.37;24.33;8.51;0.32;90.93
pgxl7;60;1440181042;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl7;60;1440181102;xvda;1378.62;46385.60;513.47;34.02;2.06;1.49;0.30;41.01
pgxl7;60;1440181102;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl7;60;1440181162;xvda;1422.73;47009.07;1326.95;33.97;2.54;1.79;0.27;37.96
pgxl7;60;1440181162;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl7;60;1440181222;xvda;889.50;30824.80;197.30;34.88;0.82;0.93;0.27;23.63
pgxl7;60;1440181222;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl7;60;1440181282;xvda;781.55;26696.00;30.53;34.20;0.74;0.95;0.26;20.43
pgxl7;60;1440181282;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl7;60;1440181342;xvda;901.57;29592.53;9.98;32.83;0.84;0.93;0.26;23.58
pgxl7;60;1440181342;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl7;60;1440181402;xvda;587.78;18270.00;7.48;31.10;0.55;0.93;0.28;16.51
pgxl7;60;1440181402;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
