Linux 3.10.0-229.el7.x86_64 (pgxl7) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:13:22 PM     all      4.68      0.00      3.56      3.62      0.03     88.11
02:14:22 PM     all      8.36      0.00      2.22     29.32      0.08     60.02
02:15:22 PM     all     74.04      0.00      6.88      0.66      0.10     18.32
02:16:22 PM     all      7.68      0.00      5.04     40.12      0.58     46.59
02:17:22 PM     all      3.55      0.00      4.00     52.15      0.63     39.67
02:18:22 PM     all      1.54      0.00      1.75     16.17      0.35     80.19
02:19:22 PM     all      1.98      0.00      1.97     14.43      0.36     81.25
02:20:22 PM     all      1.49      0.00      1.48      6.74      0.25     90.03
02:21:22 PM     all      1.81      0.00      1.63      5.30      0.24     91.02
02:22:22 PM     all      2.36      0.00      2.12      5.67      0.28     89.57
02:23:22 PM     all      1.58      0.00      1.47      3.60      0.22     93.13
02:24:22 PM     all      1.67      0.00      1.63      3.86      0.27     92.58
02:25:22 PM     all      1.60      0.00      1.47      3.85      0.26     92.81
02:26:22 PM     all      1.78      0.00      1.44      3.75      0.22     92.82
02:27:22 PM     all      2.36      0.00      1.89      5.00      0.28     90.47
02:28:22 PM     all      1.52      0.00      1.36      2.20      0.22     94.69
02:29:22 PM     all      1.59      0.00      1.33      1.89      0.22     94.97
02:30:22 PM     all      2.01      0.00      1.72      2.44      0.27     93.57
02:31:22 PM     all      1.90      0.00      1.48      2.16      0.23     94.23
02:32:22 PM     all     10.87      0.00      4.19      1.24      0.21     83.49
02:33:22 PM     all     75.58      0.00     17.07      0.70      0.06      6.59
02:34:22 PM     all     72.80      0.00     16.45      1.19      0.07      9.49
02:35:22 PM     all     72.10      0.00     15.65      1.35      0.09     10.81
02:36:22 PM     all     73.70      0.00     15.49      1.06      0.07      9.68
02:37:22 PM     all     75.31      0.00     15.91      0.70      0.05      8.04
02:38:22 PM     all     75.08      0.00     16.16      0.96      0.06      7.74
02:39:22 PM     all     76.87      0.00     16.18      0.76      0.04      6.15
02:40:22 PM     all     78.03      0.00     15.64      0.62      0.05      5.67
02:41:22 PM     all     75.55      0.00     15.91      0.69      0.05      7.80
02:42:22 PM     all     74.41      0.00     15.02      0.52      0.06     10.01
02:43:22 PM     all     75.21      0.00     14.85      0.30      0.06      9.58
02:44:22 PM     all     74.66      0.00     14.57      0.22      0.05     10.49
02:45:22 PM     all     76.18      0.00     14.71      0.29      0.05      8.77
02:46:22 PM     all     74.52      0.00     14.84      0.34      0.06     10.24
02:47:22 PM     all     74.68      0.00     14.66      0.25      0.06     10.35
02:48:22 PM     all     75.39      0.00     14.68      0.13      0.05      9.75
02:49:22 PM     all     52.97      0.00     14.15      2.41      0.08     30.39
02:50:22 PM     all     57.69      0.00     17.25      0.06      0.14     24.85
02:51:22 PM     all     57.79      0.00     17.34      0.08      0.15     24.64
02:52:22 PM     all     41.20      0.00     12.88     10.79      0.12     35.01
02:53:22 PM     all      3.02      0.00      1.93     38.94      0.03     56.08
02:54:22 PM     all     11.04      0.00      2.39     31.13      0.09     55.35
02:55:22 PM     all     29.64      0.00      2.55     18.17      0.04     49.60
02:56:22 PM     all     10.35      0.00      7.81     27.39      0.05     54.39
02:57:22 PM     all     10.88      0.00      4.18     32.94      0.27     51.72
02:58:22 PM     all      3.61      0.00      3.42     45.66      0.49     46.82
02:59:22 PM     all      1.82      0.00      1.49     38.23      0.03     58.43
03:00:22 PM     all      4.60      0.00      2.03     36.42      0.05     56.90
03:01:22 PM     all      3.87      0.00      2.33     35.19      0.11     58.50
03:02:22 PM     all      7.92      0.00      6.06     31.24      0.10     54.68
03:03:22 PM     all      9.44      0.00      3.23     10.96      0.05     76.32
03:04:22 PM     all     14.02      0.00      1.58      0.00      0.06     84.33
03:05:22 PM     all     22.31      0.00      1.74     10.75      0.06     65.14
03:06:22 PM     all      0.21      0.00      0.33     24.47      0.12     74.87
03:07:22 PM     all      0.21      0.00      0.33     25.28      0.13     74.04
03:08:22 PM     all      3.25      0.00      0.71     25.23      0.12     70.69
03:09:22 PM     all      6.09      0.00      1.42     21.58      0.08     70.83
03:10:22 PM     all      9.97      0.00      1.91      0.06      0.07     87.98
03:11:22 PM     all      2.06      0.00      0.83     13.75      0.06     83.30
03:12:22 PM     all      4.70      0.00      0.70      9.21      0.02     85.37
03:13:22 PM     all     10.22      0.00      3.38     15.78      0.06     70.55
03:14:22 PM     all      0.19      0.00      0.32      0.00      0.01     99.49
03:15:22 PM     all      0.19      0.00      0.31      0.00      0.01     99.49
03:16:22 PM     all      0.25      0.00      0.37      2.85      0.02     96.50
03:17:22 PM     all      9.55      0.00      4.41      4.29      0.03     81.73
