Linux 3.10.0-229.el7.x86_64 (pgxl5) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:13:22 PM     all      4.82      0.00      3.59      4.72      0.03     86.84
02:14:22 PM     all      8.97      0.00      2.31     31.29      0.09     57.34
02:15:22 PM     all     77.02      0.00      7.33      2.17      0.07     13.41
02:16:22 PM     all      8.42      0.00      5.68     44.04      0.55     41.32
02:17:22 PM     all      4.02      0.00      4.39     51.95      0.59     39.05
02:18:22 PM     all      1.83      0.00      2.00     23.91      0.31     71.96
02:19:22 PM     all      2.50      0.00      2.33     17.69      0.32     77.16
02:20:22 PM     all      1.81      0.00      1.66      8.03      0.21     88.30
02:21:22 PM     all      1.97      0.00      1.84      7.01      0.19     88.98
02:22:22 PM     all      2.75      0.00      2.43      7.38      0.24     87.20
02:23:22 PM     all      1.85      0.00      1.60      4.30      0.18     92.07
02:24:22 PM     all      2.32      0.00      1.91      7.13      0.22     88.41
02:25:22 PM     all      1.65      0.00      1.45      3.87      0.22     92.82
02:26:22 PM     all      1.55      0.00      1.43      3.50      0.18     93.34
02:27:22 PM     all      2.06      0.00      1.76      4.21      0.25     91.73
02:28:22 PM     all      1.55      0.00      1.42      2.45      0.19     94.39
02:29:22 PM     all      1.45      0.00      1.27      2.11      0.18     94.99
02:30:22 PM     all      2.14      0.00      1.76      2.35      0.23     93.53
02:31:22 PM     all      1.66      0.00      1.38      1.75      0.20     95.00
02:32:22 PM     all     11.57      0.00      4.24      1.68      0.19     82.33
02:33:22 PM     all     79.34      0.00     16.99      0.84      0.02      2.81
02:34:22 PM     all     75.94      0.00     15.93      1.92      0.05      6.16
02:35:22 PM     all     75.70      0.00     15.73      1.93      0.05      6.60
02:36:22 PM     all     77.45      0.00     15.60      1.97      0.04      4.94
02:37:22 PM     all     78.66      0.00     15.71      1.01      0.03      4.59
02:38:22 PM     all     77.87      0.00     15.40      1.10      0.03      5.60
02:39:22 PM     all     79.62      0.00     15.57      0.89      0.02      3.89
02:40:22 PM     all     80.62      0.00     15.64      0.87      0.02      2.85
02:41:22 PM     all     79.36      0.00     16.00      2.13      0.02      2.48
02:42:22 PM     all     77.90      0.00     15.14      1.06      0.03      5.87
02:43:22 PM     all     78.65      0.00     15.01      0.77      0.03      5.55
02:44:22 PM     all     78.47      0.00     14.57      0.41      0.02      6.54
02:45:22 PM     all     79.43      0.00     14.88      0.67      0.02      5.00
02:46:22 PM     all     78.14      0.00     14.65      0.58      0.03      6.59
02:47:22 PM     all     77.85      0.00     14.53      0.65      0.03      6.94
02:48:22 PM     all     78.65      0.00     14.59      0.38      0.02      6.36
02:49:22 PM     all     55.27      0.00     14.48      2.28      0.05     27.93
02:50:22 PM     all     59.51      0.00     16.97      0.23      0.12     23.16
02:51:22 PM     all     59.24      0.00     17.06      0.32      0.13     23.26
02:52:22 PM     all     42.19      0.00     12.75     10.03      0.10     34.92
02:53:22 PM     all      3.10      0.00      1.89     37.77      0.03     57.21
02:54:22 PM     all      9.72      0.00      2.57     29.26      0.09     58.36
02:55:22 PM     all     35.05      0.00      2.44     14.03      0.04     48.44
02:56:22 PM     all     10.78      0.00      8.73     25.67      0.04     54.79
02:57:22 PM     all     11.77      0.00      5.20     35.31      0.26     47.46
02:58:22 PM     all      3.86      0.00      3.90     36.45      0.46     55.33
02:59:22 PM     all      1.69      0.00      1.35     37.33      0.04     59.59
03:00:22 PM     all      4.72      0.00      1.99     35.29      0.05     57.95
03:01:22 PM     all      4.14      0.00      2.25     33.72      0.12     59.77
03:02:22 PM     all      8.05      0.00      5.89     29.57      0.12     56.38
03:03:22 PM     all     10.41      0.00      3.04     14.40      0.06     72.08
03:04:22 PM     all     14.17      0.00      1.39      0.01      0.05     84.39
03:05:22 PM     all     23.35      0.00      1.66     12.31      0.05     62.62
03:06:22 PM     all      0.05      0.00      0.17     24.28      0.16     75.34
03:07:22 PM     all      0.04      0.00      0.16     24.77      0.16     74.86
03:08:22 PM     all      3.24      0.00      0.57     25.34      0.15     70.69
03:09:22 PM     all      6.26      0.00      1.17     19.60      0.08     72.89
03:10:22 PM     all     10.38      0.00      1.85      0.03      0.05     87.68
03:11:22 PM     all      1.92      0.00      0.66     12.62      0.06     84.75
03:12:22 PM     all      4.67      0.00      0.55     10.35      0.01     84.42
03:13:22 PM     all      9.68      0.00      3.36     20.67      0.09     66.21
03:14:22 PM     all      0.93      0.00      0.25      0.00      0.00     98.81
03:15:22 PM     all      0.04      0.00      0.16      0.00      0.00     99.80
03:16:22 PM     all      0.09      0.00      0.21      2.37      0.02     97.31
03:17:22 PM     all      9.94      0.00      4.39      3.15      0.03     82.49
03:18:22 PM     all      3.82      0.00      1.48      0.04      0.01     94.65
03:19:22 PM     all     35.40      0.00      0.81      0.11      0.01     63.66
03:20:22 PM     all      3.22      0.00      1.96     44.42      0.03     50.38
