Linux 3.10.0-229.el7.x86_64 (pgxl2) 	08/21/2015 	_x86_64_	(4 CPU)

01:22:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:23:54 PM     all      1.06      0.00      0.96      0.33      0.01     97.64
01:24:54 PM     all      4.01      0.00      1.60      3.55      0.10     90.73
01:25:54 PM     all      9.22      0.00      1.67      6.47      0.11     82.53
01:26:54 PM     all      4.56      0.00      1.60      7.86      0.12     85.86
01:27:54 PM     all      7.94      0.00      1.58      4.46      0.10     85.91
01:28:54 PM     all     19.16      0.00      1.82      3.33      0.10     75.59
01:29:54 PM     all     12.60      0.00      1.98      8.72      0.11     76.60
01:30:54 PM     all     12.56      0.00      1.91      6.97      0.10     78.45
01:31:54 PM     all     11.23      0.00      1.68      4.25      0.11     82.73
01:32:54 PM     all     15.72      0.00      1.72      3.75      0.11     78.70
01:33:54 PM     all     11.88      0.00      1.76      3.35      0.11     82.90
01:34:54 PM     all     17.53      0.00      1.97      4.36      0.10     76.04
01:35:54 PM     all     47.25      0.00      2.30      7.49      0.09     42.88
01:36:54 PM     all     18.27      0.00      1.56      2.41      0.11     77.65
01:37:54 PM     all     13.83      0.00      1.67      2.71      0.12     81.68
01:38:54 PM     all     79.66      0.00      2.59      1.04      0.03     16.69
01:39:54 PM     all     90.73      0.00      2.63      0.35      0.02      6.28
01:40:54 PM     all     93.92      0.00      2.58      0.36      0.01      3.13
01:41:54 PM     all     82.38      0.00      5.41      1.40      0.03     10.78
01:42:54 PM     all     95.70      0.00      4.30      0.00      0.00      0.00
01:43:54 PM     all     63.09      0.00      2.85      9.51      0.05     24.50
01:44:54 PM     all     25.92      0.00      4.11     15.44      0.11     54.43
01:45:54 PM     all     74.98      0.00      5.83      2.81      0.03     16.36
01:46:54 PM     all     97.50      0.00      2.50      0.00      0.00      0.00
01:47:54 PM     all     81.77      0.00      4.52      6.62      0.03      7.06
01:48:54 PM     all     88.66      0.00      1.89      1.11      0.03      8.32
01:49:54 PM     all     97.04      0.00      1.82      0.03      0.00      1.11
01:50:54 PM     all     97.23      0.00      2.77      0.00      0.00      0.00
01:51:54 PM     all     98.04      0.00      1.95      0.00      0.00      0.01
01:52:54 PM     all     43.02      0.00      1.40      1.44      0.09     54.05
01:53:54 PM     all      5.85      0.00      1.01      6.37      0.16     86.60
01:54:54 PM     all      6.51      0.00      1.32      5.92      0.16     86.08
01:55:54 PM     all      6.87      0.00      1.14      2.46      0.15     89.39
01:56:54 PM     all     47.53      0.00      1.45      3.07      0.08     47.87
01:57:54 PM     all     52.07      0.00      1.52      3.91      0.07     42.42
01:58:54 PM     all     26.90      0.00      1.20      3.76      0.10     68.04
01:59:54 PM     all     57.94      0.00      3.89     20.50      0.03     17.63
02:00:54 PM     all     56.52      0.00      9.75     17.39      0.14     16.20
02:01:54 PM     all     60.71      0.00      5.16     26.28      0.06      7.79
02:02:54 PM     all      1.29      0.00      1.28     53.34      0.03     44.06
02:03:54 PM     all      8.32      0.00      3.18     17.67      0.02     70.81
02:04:54 PM     all     35.63      0.00      6.82      7.52      0.01     50.02
02:05:54 PM     all     74.72      0.00      4.75     12.00      0.01      8.53
02:06:54 PM     all      2.15      0.00      2.50     33.99      0.03     61.34
02:07:54 PM     all      0.56      0.00      0.55     39.30      0.03     59.55
02:08:54 PM     all      0.05      0.00      0.24     25.30      0.04     74.37
02:09:54 PM     all      0.06      0.00      0.14     26.69      0.03     73.08
02:10:54 PM     all     42.49      0.00      1.95      3.15      0.01     52.40
