# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl8;60;1440177834;eth0;4.52;4.95;0.86;0.90;0.00;0.00;0.00
pgxl8;60;1440177834;lo;0.98;0.98;0.12;0.12;0.00;0.00;0.00
pgxl8;60;1440177894;eth0;1266.23;769.03;10816.86;53.22;0.00;0.00;0.00
pgxl8;60;1440177894;lo;27.93;27.93;6.95;6.95;0.00;0.00;0.00
pgxl8;60;1440177954;eth0;1234.62;750.08;10704.45;51.87;0.00;0.00;0.00
pgxl8;60;1440177954;lo;30.47;30.47;6.75;6.75;0.00;0.00;0.00
pgxl8;60;1440178014;eth0;1194.60;786.78;10346.39;54.51;0.00;0.00;0.00
pgxl8;60;1440178014;lo;30.08;30.08;6.54;6.54;0.00;0.00;0.00
pgxl8;60;1440178074;eth0;1262.15;893.07;10919.29;61.93;0.00;0.00;0.00
pgxl8;60;1440178074;lo;30.07;30.07;6.63;6.63;0.00;0.00;0.00
pgxl8;60;1440178134;eth0;1238.95;917.12;10712.72;63.78;0.00;0.00;0.00
pgxl8;60;1440178134;lo;30.70;30.70;6.64;6.64;0.00;0.00;0.00
pgxl8;60;1440178194;eth0;1217.00;951.48;10494.82;66.48;0.00;0.00;0.00
pgxl8;60;1440178194;lo;48.28;48.28;8.83;8.83;0.00;0.00;0.00
pgxl8;60;1440178254;eth0;1215.55;961.02;10404.67;66.99;0.00;0.00;0.00
pgxl8;60;1440178254;lo;39.20;39.20;7.71;7.71;0.00;0.00;0.00
pgxl8;60;1440178314;eth0;1237.90;1032.47;10550.69;72.17;0.00;0.00;0.00
pgxl8;60;1440178314;lo;31.23;31.23;6.57;6.57;0.00;0.00;0.00
pgxl8;60;1440178374;eth0;1298.63;1134.88;10988.80;79.35;0.00;0.00;0.00
pgxl8;60;1440178374;lo;26.82;26.82;5.79;5.79;0.00;0.00;0.00
pgxl8;60;1440178434;eth0;1269.52;1134.65;10794.22;79.80;0.00;0.00;0.00
pgxl8;60;1440178434;lo;31.18;31.18;6.68;6.68;0.00;0.00;0.00
pgxl8;60;1440178494;eth0;1258.70;1152.62;10673.91;81.12;0.00;0.00;0.00
pgxl8;60;1440178494;lo;49.07;49.07;8.98;8.98;0.00;0.00;0.00
pgxl8;60;1440178554;eth0;1258.43;1176.22;10557.25;82.61;0.00;0.00;0.00
pgxl8;60;1440178554;lo;43.03;43.03;7.72;7.72;0.00;0.00;0.00
pgxl8;60;1440178614;eth0;1249.78;1175.92;10431.46;82.62;0.00;0.00;0.00
pgxl8;60;1440178614;lo;29.60;29.60;6.19;6.19;0.00;0.00;0.00
pgxl8;60;1440178674;eth0;1300.67;1233.02;10698.60;150.49;0.00;0.00;0.00
pgxl8;60;1440178674;lo;31.13;31.13;6.61;6.61;0.00;0.00;0.00
pgxl8;60;1440178734;eth0;1301.70;1215.47;10722.99;196.20;0.00;0.00;0.00
pgxl8;60;1440178734;lo;24.40;24.40;5.80;5.80;0.00;0.00;0.00
pgxl8;60;1440178794;eth0;1303.67;1182.85;10656.63;106.38;0.00;0.00;0.00
pgxl8;60;1440178794;lo;37.00;37.00;6.90;6.90;0.00;0.00;0.00
pgxl8;60;1440178854;eth0;1290.78;1177.32;10389.12;312.96;0.00;0.00;0.00
pgxl8;60;1440178854;lo;28.38;28.38;5.96;5.96;0.00;0.00;0.00
pgxl8;60;1440178914;eth0;1195.87;1082.97;9534.06;305.73;0.00;0.00;0.00
pgxl8;60;1440178914;lo;22.05;22.05;5.38;5.38;0.00;0.00;0.00
pgxl8;60;1440178974;eth0;978.17;768.42;7776.79;119.75;0.00;0.00;0.00
pgxl8;60;1440178974;lo;13.58;13.58;3.83;3.83;0.00;0.00;0.00
pgxl8;60;1440179034;eth0;1014.17;850.78;8020.67;173.12;0.00;0.00;0.00
pgxl8;60;1440179034;lo;15.08;15.08;4.03;4.03;0.00;0.00;0.00
pgxl8;60;1440179094;eth0;991.43;924.83;7868.27;62.02;0.00;0.00;0.00
pgxl8;60;1440179094;lo;32.70;32.70;6.41;6.41;0.00;0.00;0.00
