Linux 3.10.0-229.el7.x86_64 (pgxl8) 	08/21/2015 	_x86_64_	(4 CPU)

01:22:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:23:54 PM     all      1.06      0.00      0.97      0.04      0.00     97.93
01:24:54 PM     all      3.98      0.00      1.56      3.35      0.10     91.00
01:25:54 PM     all      9.60      0.00      1.66      6.50      0.09     82.15
01:26:54 PM     all      7.82      0.00      1.60      7.61      0.08     82.89
01:27:54 PM     all      4.69      0.00      1.61      6.22      0.08     87.39
01:28:54 PM     all     25.41      0.00      1.83      4.59      0.08     68.09
01:29:54 PM     all     14.70      0.00      1.94      8.41      0.09     74.87
01:30:54 PM     all      4.85      0.00      1.79      7.77      0.09     85.50
01:31:54 PM     all     33.82      0.00      2.03      3.85      0.07     60.23
01:32:54 PM     all      5.47      0.00      1.70      3.73      0.09     89.02
01:33:54 PM     all     47.96      0.00      2.21      3.02      0.07     46.73
01:34:54 PM     all     31.19      0.00      2.23      6.40      0.08     60.10
01:35:54 PM     all     41.31      0.00      2.26      8.80      0.08     47.55
01:36:54 PM     all      5.66      0.00      1.46      2.24      0.09     90.54
01:37:54 PM     all      7.18      0.00      1.65      3.03      0.09     88.05
01:38:54 PM     all     43.85      0.00      2.25      2.61      0.06     51.23
01:39:54 PM     all     50.95      0.00      2.47      4.21      0.08     42.29
01:40:54 PM     all     37.82      0.00      2.02      6.27      0.10     53.78
01:41:54 PM     all     47.56      0.00      6.21      2.09      0.07     44.07
01:42:54 PM     all     96.92      0.00      3.08      0.01      0.00      0.00
01:43:54 PM     all     84.22      0.00      2.71      8.20      0.03      4.84
01:44:54 PM     all     36.95      0.00      4.72      9.07      0.08     49.17
01:45:54 PM     all     75.13      0.00      5.80      6.68      0.03     12.37
01:46:54 PM     all     97.49      0.00      2.51      0.00      0.00      0.00
01:47:54 PM     all     81.87      0.00      4.77      5.36      0.03      7.97
01:48:54 PM     all     94.14      0.00      1.81      0.23      0.01      3.80
01:49:54 PM     all     96.87      0.00      1.92      0.03      0.00      1.18
01:50:54 PM     all     97.40      0.00      2.60      0.00      0.00      0.00
01:51:54 PM     all     97.64      0.00      1.96      0.10      0.00      0.30
01:52:54 PM     all     46.93      0.00      1.84      4.64      0.07     46.52
01:53:54 PM     all      7.06      0.00      1.21      6.09      0.11     85.53
01:54:54 PM     all     35.63      0.00      1.45      3.82      0.09     59.02
01:55:54 PM     all     55.61      0.00      1.53      1.62      0.06     41.18
01:56:54 PM     all     12.15      0.00      1.06      4.59      0.11     82.10
01:57:54 PM     all      5.92      0.00      0.93      4.39      0.10     88.66
01:58:54 PM     all     34.82      0.00      1.22      5.06      0.10     58.80
01:59:54 PM     all     54.27      0.00      3.94     22.17      0.05     19.57
02:00:54 PM     all     53.42      0.00     10.40     16.02      0.17     20.00
02:01:54 PM     all     55.07      0.00      4.19     31.64      0.05      9.06
02:02:54 PM     all      1.16      0.00      1.25     63.52      0.05     34.02
02:03:54 PM     all      2.89      0.00      1.36     19.21      0.03     76.51
02:04:54 PM     all     41.97      0.00      7.90      7.69      0.02     42.43
02:05:54 PM     all     75.26      0.00      4.84     10.46      0.01      9.43
02:06:54 PM     all      2.16      0.00      2.40     34.09      0.04     61.32
02:07:54 PM     all      0.61      0.00      0.62     38.99      0.04     59.74
02:08:54 PM     all      0.05      0.00      0.27     26.23      0.05     73.40
02:09:54 PM     all      0.06      0.00      0.15     26.49      0.04     73.25
02:10:54 PM     all     41.35      0.00      1.95      4.01      0.01     52.68
