Linux 3.10.0-229.el7.x86_64 (pgxl1) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:13:22 PM     all      5.78      0.00      4.73     11.64      0.14     77.72
02:14:22 PM     all      7.77      0.00      2.22     26.76      0.09     63.15
02:15:22 PM     all     75.59      0.00      7.00      0.75      0.08     16.58
02:16:22 PM     all      8.33      0.00      5.56     36.66      0.59     48.85
02:17:22 PM     all      4.19      0.00      4.57     52.84      0.65     37.75
02:18:22 PM     all      1.78      0.00      1.98     13.13      0.36     82.75
02:19:22 PM     all      2.44      0.00      2.35     14.48      0.36     80.37
02:20:22 PM     all      1.98      0.00      1.79      6.04      0.24     89.94
02:21:22 PM     all      2.51      0.00      2.00      4.83      0.23     90.42
02:22:22 PM     all      2.69      0.00      2.47      5.26      0.28     89.30
02:23:22 PM     all      1.89      0.00      1.69      3.21      0.21     93.01
02:24:22 PM     all      2.19      0.00      1.95      3.73      0.26     91.87
02:25:22 PM     all      1.52      0.00      1.58      3.37      0.27     93.25
02:26:22 PM     all      1.63      0.00      1.48      2.48      0.22     94.18
02:27:22 PM     all      2.02      0.00      1.93      2.95      0.29     92.81
02:28:22 PM     all      1.69      0.00      1.54      1.82      0.23     94.73
02:29:22 PM     all      1.73      0.00      1.55      1.60      0.21     94.90
02:30:22 PM     all      2.10      0.00      1.90      1.61      0.26     94.13
02:31:22 PM     all      1.87      0.00      1.65      1.15      0.23     95.09
02:32:22 PM     all     11.14      0.00      4.37      0.92      0.22     83.35
02:33:22 PM     all     78.16      0.00     16.69      0.51      0.03      4.61
02:34:22 PM     all     74.92      0.00     16.21      1.14      0.06      7.67
02:35:22 PM     all     74.53      0.00     15.58      1.31      0.07      8.51
02:36:22 PM     all     76.17      0.00     15.36      1.02      0.06      7.39
02:37:22 PM     all     77.36      0.00     15.35      0.69      0.04      6.56
02:38:22 PM     all     76.78      0.00     15.55      0.74      0.04      6.88
02:39:22 PM     all     78.44      0.00     15.45      0.59      0.04      5.49
02:40:22 PM     all     79.46      0.00     15.37      0.67      0.03      4.45
02:41:22 PM     all     78.18      0.00     15.33      0.70      0.04      5.75
02:42:22 PM     all     76.67      0.00     15.12      0.55      0.04      7.63
02:43:22 PM     all     77.43      0.00     15.13      0.33      0.03      7.07
02:44:22 PM     all     77.22      0.00     14.64      0.21      0.03      7.89
02:45:22 PM     all     78.25      0.00     14.87      0.27      0.03      6.59
02:46:22 PM     all     77.10      0.00     14.69      0.33      0.04      7.84
02:47:22 PM     all     76.97      0.00     14.63      0.22      0.04      8.14
